C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
22,CHHATTISGARH,,,,,,,,,,,028000,ARABIC/ARBI ,1,0,1
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,3,1,2
22,CHHATTISGARH,,,,,,040000,ENGLISH ,5228,2939,2289,,,,,
22,CHHATTISGARH,,,,,,,,,,,001000,ASSAMESE,1,0,1
22,CHHATTISGARH,,,,,,,,,,,005000,GUJARATI,3,2,1
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,3877,2178,1699
22,CHHATTISGARH,,,,,,,,,,,013000,MARATHI ,2,0,2
22,CHHATTISGARH,,,,,,,,,,,014000,NEPALI ,2,2,0
22,CHHATTISGARH,,,,,,,,,,,016000,PUNJABI ,3,2,1
22,CHHATTISGARH,,,,,,,,,,,017000,SANSKRIT ,11,6,5
22,CHHATTISGARH,,,,,,,,,,,019000,SINDHI,1,1,0
22,CHHATTISGARH,,,,,,,,,,,020000,TAMIL ,2,2,0
22,CHHATTISGARH,,,,,,,,,,,021000,TELUGU ,4,2,2
22,CHHATTISGARH,,,,,,,,,,,022000,URDU,2,2,0
22,CHHATTISGARH,,,,,,,,,,,124000,OTHERS,27,17,10
22,CHHATTISGARH,,,,,,044000,GONDI,14,8,6,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,7,4,3
22,CHHATTISGARH,,,,,,,,,,,045000,HALABI,1,1,0
22,CHHATTISGARH,,,,,,045000,HALABI,87,46,41,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,23,13,10
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,6,2,4
22,CHHATTISGARH,,,,,,,,,,,124000,OTHERS,2,1,1
22,CHHATTISGARH,,,,,,116000,TRIPURI ,1,1,0,,,,,
22,CHHATTISGARH,,,,,,124000,OTHERS,380,135,245,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,173,78,95
22,CHHATTISGARH,,,,,,,,,,,016000,PUNJABI ,1,0,1
22,CHHATTISGARH,,,,,,,,,,,021000,TELUGU ,1,0,1
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,30,13,17
22,CHHATTISGARH,,,,,,,,,,,044000,GONDI,1,1,0
22,CHHATTISGARH,,,,,,,,,,,045000,HALABI,6,4,2
22,CHHATTISGARH,003000,BODO ,88,79,9,,,,,,,,,,
22,CHHATTISGARH,,,,,,001000,ASSAMESE,21,20,1,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,18,18,0
22,CHHATTISGARH,,,,,,006000,HINDI ,61,54,7,,,,,
22,CHHATTISGARH,,,,,,,,,,,001000,ASSAMESE,16,15,1
22,CHHATTISGARH,,,,,,,,,,,014000,NEPALI ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,15,12,3
22,CHHATTISGARH,,,,,,040000,ENGLISH ,1,1,0,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,1,1,0
22,CHHATTISGARH,004000,DOGRI ,747,698,49,,,,,,,,,,
22,CHHATTISGARH,,,,,,005000,GUJARATI,1,1,0,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,1,1,0
22,CHHATTISGARH,,,,,,006000,HINDI ,656,611,45,,,,,
22,CHHATTISGARH,,,,,,,,,,,008000,KASHMIRI ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,016000,PUNJABI ,77,73,4
22,CHHATTISGARH,,,,,,,,,,,019000,SINDHI,1,1,0
22,CHHATTISGARH,,,,,,,,,,,022000,URDU,23,23,0
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,142,133,9
22,CHHATTISGARH,,,,,,,,,,,124000,OTHERS,1,1,0
22,CHHATTISGARH,,,,,,008000,KASHMIRI ,1,1,0,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,1,1,0
22,CHHATTISGARH,,,,,,016000,PUNJABI ,38,38,0,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,33,33,0
22,CHHATTISGARH,,,,,,,,,,,008000,KASHMIRI ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,017000,SANSKRIT ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,022000,URDU,2,2,0
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,1,1,0
22,CHHATTISGARH,,,,,,022000,URDU,13,13,0,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,5,5,0
22,CHHATTISGARH,,,,,,,,,,,016000,PUNJABI ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,1,1,0
22,CHHATTISGARH,,,,,,040000,ENGLISH ,29,29,0,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,26,26,0
22,CHHATTISGARH,,,,,,,,,,,016000,PUNJABI ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,022000,URDU,2,2,0
22,CHHATTISGARH,005000,GUJARATI,39116,20028,19088,,,,,,,,,,
22,CHHATTISGARH,,,,,,001000,ASSAMESE,1,0,1,,,,,
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,1,0,1
22,CHHATTISGARH,,,,,,002000,BENGALI ,19,12,7,,,,,
22,CHHATTISGARH,,,,,,,,,,,001000,ASSAMESE,1,1,0
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,13,8,5
22,CHHATTISGARH,,,,,,,,,,,022000,URDU,1,1,0
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,3,1,2
22,CHHATTISGARH,,,,,,006000,HINDI ,32770,16919,15851,,,,,
22,CHHATTISGARH,,,,,,,,,,,002000,BENGALI ,75,39,36
22,CHHATTISGARH,,,,,,,,,,,007000,KANNADA,4,4,0
22,CHHATTISGARH,,,,,,,,,,,012000,MANIPURI ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,013000,MARATHI ,189,63,126
22,CHHATTISGARH,,,,,,,,,,,014000,NEPALI ,1,0,1
22,CHHATTISGARH,,,,,,,,,,,015000,ODIA ,9,6,3
22,CHHATTISGARH,,,,,,,,,,,016000,PUNJABI ,9,5,4
22,CHHATTISGARH,,,,,,,,,,,017000,SANSKRIT ,25,12,13
22,CHHATTISGARH,,,,,,,,,,,019000,SINDHI,31,15,16
22,CHHATTISGARH,,,,,,,,,,,020000,TAMIL ,16,6,10
22,CHHATTISGARH,,,,,,,,,,,021000,TELUGU ,43,20,23
22,CHHATTISGARH,,,,,,,,,,,022000,URDU,180,98,82
22,CHHATTISGARH,,,,,,,,,,,028000,ARABIC/ARBI ,6,2,4
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,7796,4436,3360
22,CHHATTISGARH,,,,,,,,,,,044000,GONDI,7,3,4
22,CHHATTISGARH,,,,,,,,,,,045000,HALABI,25,16,9
22,CHHATTISGARH,,,,,,,,,,,124000,OTHERS,166,83,83
22,CHHATTISGARH,,,,,,007000,KANNADA,1,0,1,,,,,
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,1,0,1
22,CHHATTISGARH,,,,,,011000,MALAYALAM,1,1,0,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,1,1,0
22,CHHATTISGARH,,,,,,012000,MANIPURI ,1,1,0,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,1,1,0
22,CHHATTISGARH,,,,,,013000,MARATHI ,62,16,46,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,38,10,28
22,CHHATTISGARH,,,,,,,,,,,016000,PUNJABI ,2,1,1
22,CHHATTISGARH,,,,,,,,,,,021000,TELUGU ,1,0,1
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,13,3,10
22,CHHATTISGARH,,,,,,015000,ODIA ,5,3,2,,,,,
22,CHHATTISGARH,,,,,,016000,PUNJABI ,2,1,1,,,,,
22,CHHATTISGARH,,,,,,,,,,,013000,MARATHI ,1,1,0
22,CHHATTISGARH,,,,,,017000,SANSKRIT ,1,1,0,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,1,1,0
22,CHHATTISGARH,,,,,,019000,SINDHI,10,4,6,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,5,2,3
22,CHHATTISGARH,,,,,,020000,TAMIL ,4,2,2,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,1,0,1
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,3,2,1
22,CHHATTISGARH,,,,,,021000,TELUGU ,64,29,35,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,20,10,10
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,2,0,2
22,CHHATTISGARH,,,,,,,,,,,044000,GONDI,17,10,7
22,CHHATTISGARH,,,,,,,,,,,124000,OTHERS,1,0,1
22,CHHATTISGARH,,,,,,022000,URDU,81,42,39,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,47,27,20
22,CHHATTISGARH,,,,,,,,,,,028000,ARABIC/ARBI ,2,0,2
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,5,3,2
22,CHHATTISGARH,,,,,,040000,ENGLISH ,696,377,319,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,553,304,249
22,CHHATTISGARH,,,,,,,,,,,007000,KANNADA,1,0,1
22,CHHATTISGARH,,,,,,,,,,,011000,MALAYALAM,1,1,0
22,CHHATTISGARH,,,,,,,,,,,013000,MARATHI ,11,4,7
22,CHHATTISGARH,,,,,,,,,,,017000,SANSKRIT ,2,1,1
22,CHHATTISGARH,,,,,,,,,,,020000,TAMIL ,2,1,1
22,CHHATTISGARH,,,,,,,,,,,022000,URDU,1,1,0
22,CHHATTISGARH,,,,,,,,,,,124000,OTHERS,7,4,3
22,CHHATTISGARH,,,,,,044000,GONDI,4,1,3,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,3,1,2
22,CHHATTISGARH,,,,,,045000,HALABI,36,16,20,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,13,8,5
22,CHHATTISGARH,,,,,,,,,,,044000,GONDI,2,1,1
22,CHHATTISGARH,,,,,,124000,OTHERS,45,19,26,,,,,
22,CHHATTISGARH,,,,,,,,,,,006000,HINDI ,29,12,17
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,7,4,3
22,CHHATTISGARH,006000,HINDI ,21361927,10751557,10610370,,,,,,,,,,
22,CHHATTISGARH,,,,,,001000,ASSAMESE,111,75,36,,,,,
22,CHHATTISGARH,,,,,,,,,,,002000,BENGALI ,18,12,6
22,CHHATTISGARH,,,,,,,,,,,003000,BODO ,3,3,0
22,CHHATTISGARH,,,,,,,,,,,005000,GUJARATI,1,0,1
22,CHHATTISGARH,,,,,,,,,,,014000,NEPALI ,5,3,2
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,4,3,1
22,CHHATTISGARH,,,,,,,,,,,124000,OTHERS,7,6,1
22,CHHATTISGARH,,,,,,002000,BENGALI ,9087,4745,4342,,,,,
22,CHHATTISGARH,,,,,,,,,,,001000,ASSAMESE,9,6,3
22,CHHATTISGARH,,,,,,,,,,,005000,GUJARATI,13,9,4
22,CHHATTISGARH,,,,,,,,,,,007000,KANNADA,1,0,1
22,CHHATTISGARH,,,,,,,,,,,009000,KONKANI,1,1,0
22,CHHATTISGARH,,,,,,,,,,,010000,MAITHILI ,1,0,1
22,CHHATTISGARH,,,,,,,,,,,011000,MALAYALAM,3,1,2
22,CHHATTISGARH,,,,,,,,,,,012000,MANIPURI ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,013000,MARATHI ,47,22,25
22,CHHATTISGARH,,,,,,,,,,,014000,NEPALI ,10,5,5
22,CHHATTISGARH,,,,,,,,,,,015000,ODIA ,15,8,7
22,CHHATTISGARH,,,,,,,,,,,016000,PUNJABI ,35,19,16
22,CHHATTISGARH,,,,,,,,,,,017000,SANSKRIT ,4,3,1
22,CHHATTISGARH,,,,,,,,,,,019000,SINDHI,2,2,0
22,CHHATTISGARH,,,,,,,,,,,020000,TAMIL ,9,4,5
22,CHHATTISGARH,,,,,,,,,,,021000,TELUGU ,19,15,4
22,CHHATTISGARH,,,,,,,,,,,022000,URDU,35,20,15
22,CHHATTISGARH,,,,,,,,,,,028000,ARABIC/ARBI ,8,4,4
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,1398,798,600
22,CHHATTISGARH,,,,,,,,,,,044000,GONDI,3,2,1
22,CHHATTISGARH,,,,,,,,,,,045000,HALABI,19,10,9
22,CHHATTISGARH,,,,,,,,,,,072000,KURUKH/ORAON ,1,0,1
22,CHHATTISGARH,,,,,,,,,,,124000,OTHERS,176,110,66
22,CHHATTISGARH,,,,,,003000,BODO ,7,3,4,,,,,
22,CHHATTISGARH,,,,,,,,,,,001000,ASSAMESE,1,1,0
22,CHHATTISGARH,,,,,,004000,DOGRI ,85,73,12,,,,,
22,CHHATTISGARH,,,,,,,,,,,016000,PUNJABI ,15,13,2
22,CHHATTISGARH,,,,,,,,,,,022000,URDU,1,1,0
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,7,3,4
22,CHHATTISGARH,,,,,,,,,,,075000,LAHNDA ,1,1,0
22,CHHATTISGARH,,,,,,005000,GUJARATI,6254,3266,2988,,,,,
22,CHHATTISGARH,,,,,,,,,,,001000,ASSAMESE,1,0,1
22,CHHATTISGARH,,,,,,,,,,,002000,BENGALI ,16,9,7
22,CHHATTISGARH,,,,,,,,,,,013000,MARATHI ,66,32,34
22,CHHATTISGARH,,,,,,,,,,,015000,ODIA ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,016000,PUNJABI ,12,8,4
22,CHHATTISGARH,,,,,,,,,,,017000,SANSKRIT ,7,4,3
22,CHHATTISGARH,,,,,,,,,,,019000,SINDHI,36,18,18
22,CHHATTISGARH,,,,,,,,,,,021000,TELUGU ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,022000,URDU,117,56,61
22,CHHATTISGARH,,,,,,,,,,,028000,ARABIC/ARBI ,11,6,5
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,736,425,311
22,CHHATTISGARH,,,,,,,,,,,045000,HALABI,3,3,0
22,CHHATTISGARH,,,,,,,,,,,124000,OTHERS,44,25,19
22,CHHATTISGARH,,,,,,007000,KANNADA,108,60,48,,,,,
22,CHHATTISGARH,,,,,,,,,,,013000,MARATHI ,3,1,2
22,CHHATTISGARH,,,,,,,,,,,015000,ODIA ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,021000,TELUGU ,4,3,1
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,22,10,12
22,CHHATTISGARH,,,,,,,,,,,044000,GONDI,1,1,0
22,CHHATTISGARH,,,,,,,,,,,124000,OTHERS,1,0,1
22,CHHATTISGARH,,,,,,008000,KASHMIRI ,13,7,6,,,,,
22,CHHATTISGARH,,,,,,,,,,,022000,URDU,1,1,0
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,10,5,5
22,CHHATTISGARH,,,,,,009000,KONKANI,8,5,3,,,,,
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,2,1,1
22,CHHATTISGARH,,,,,,010000,MAITHILI ,2149,1169,980,,,,,
22,CHHATTISGARH,,,,,,,,,,,002000,BENGALI ,7,4,3
22,CHHATTISGARH,,,,,,,,,,,014000,NEPALI ,3,2,1
22,CHHATTISGARH,,,,,,,,,,,017000,SANSKRIT ,8,6,2
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,231,154,77
22,CHHATTISGARH,,,,,,,,,,,045000,HALABI,7,7,0
22,CHHATTISGARH,,,,,,,,,,,117000,TULU ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,124000,OTHERS,4,1,3
22,CHHATTISGARH,,,,,,011000,MALAYALAM,989,499,490,,,,,
22,CHHATTISGARH,,,,,,,,,,,002000,BENGALI ,2,1,1
22,CHHATTISGARH,,,,,,,,,,,005000,GUJARATI,4,2,2
22,CHHATTISGARH,,,,,,,,,,,007000,KANNADA,1,0,1
22,CHHATTISGARH,,,,,,,,,,,013000,MARATHI ,3,2,1
22,CHHATTISGARH,,,,,,,,,,,016000,PUNJABI ,2,1,1
22,CHHATTISGARH,,,,,,,,,,,017000,SANSKRIT ,2,0,2
22,CHHATTISGARH,,,,,,,,,,,020000,TAMIL ,3,2,1
22,CHHATTISGARH,,,,,,,,,,,021000,TELUGU ,4,4,0
22,CHHATTISGARH,,,,,,,,,,,028000,ARABIC/ARBI ,3,3,0
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,297,148,149
22,CHHATTISGARH,,,,,,,,,,,045000,HALABI,1,0,1
22,CHHATTISGARH,,,,,,012000,MANIPURI ,13,12,1,,,,,
22,CHHATTISGARH,,,,,,,,,,,001000,ASSAMESE,1,1,0
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,4,3,1
22,CHHATTISGARH,,,,,,013000,MARATHI ,31966,15314,16652,,,,,
22,CHHATTISGARH,,,,,,,,,,,001000,ASSAMESE,1,1,0
22,CHHATTISGARH,,,,,,,,,,,002000,BENGALI ,36,20,16
22,CHHATTISGARH,,,,,,,,,,,005000,GUJARATI,58,31,27
22,CHHATTISGARH,,,,,,,,,,,007000,KANNADA,3,1,2
22,CHHATTISGARH,,,,,,,,,,,010000,MAITHILI ,1,0,1
22,CHHATTISGARH,,,,,,,,,,,011000,MALAYALAM,1,0,1
22,CHHATTISGARH,,,,,,,,,,,015000,ODIA ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,016000,PUNJABI ,13,9,4
22,CHHATTISGARH,,,,,,,,,,,017000,SANSKRIT ,18,12,6
22,CHHATTISGARH,,,,,,,,,,,019000,SINDHI,4,2,2
22,CHHATTISGARH,,,,,,,,,,,020000,TAMIL ,5,4,1
22,CHHATTISGARH,,,,,,,,,,,021000,TELUGU ,104,51,53
22,CHHATTISGARH,,,,,,,,,,,022000,URDU,46,26,20
22,CHHATTISGARH,,,,,,,,,,,028000,ARABIC/ARBI ,3,1,2
22,CHHATTISGARH,,,,,,,,,,,030000,BHILI/BHILODI ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,2967,1644,1323
22,CHHATTISGARH,,,,,,,,,,,044000,GONDI,58,24,34
22,CHHATTISGARH,,,,,,,,,,,045000,HALABI,30,19,11
22,CHHATTISGARH,,,,,,,,,,,053000,KHANDESHI,1,1,0
22,CHHATTISGARH,,,,,,,,,,,054000,KHARIA ,1,0,1
22,CHHATTISGARH,,,,,,,,,,,065000,KONDA,2,1,1
22,CHHATTISGARH,,,,,,,,,,,072000,KURUKH/ORAON ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,124000,OTHERS,59,25,34
22,CHHATTISGARH,,,,,,014000,NEPALI ,1285,696,589,,,,,
22,CHHATTISGARH,,,,,,,,,,,002000,BENGALI ,9,7,2
22,CHHATTISGARH,,,,,,,,,,,010000,MAITHILI ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,013000,MARATHI ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,016000,PUNJABI ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,040000,ENGLISH ,67,45,22
22,CHHATTISGARH,,,,,,,,,,,124000,OTHERS,2,2,0
22,CHHATTISGARH,,,,,,015000,ODIA ,9083,4526,4557,,,,,
22,CHHATTISGARH,,,,,,,,,,,002000,BENGALI ,11,8,3
22,CHHATTISGARH,,,,,,,,,,,005000,GUJARATI,2,2,0
22,CHHATTISGARH,,,,,,,,,,,013000,MARATHI ,3,2,1
22,CHHATTISGARH,,,,,,,,,,,014000,NEPALI ,1,1,0
22,CHHATTISGARH,,,,,,,,,,,016000,PUNJABI ,2,2,0
22,CHHATTISGARH,,,,,,,,,,,017000,SANSKRIT ,6,1,5
