C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,Number of speakers speaking subsidiary languages      (1st language),,,,,Number of speakers speaking subsidiary languages      (2nd language),,,,
Code,,Code,Name,Persons,Males,Females,Code,1 st subsidiary languages,Persons,Males,Females,Code,2nd subsidiary languages,Persons,Males,Females
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
,,,,,,,,,,,,,,,,
34,PUDUCHERRY,001000,ASSAMESE,90,57,33,,,,,,,,,,
34,PUDUCHERRY,,,,,,006000,HINDI ,33,22,11,,,,,
34,PUDUCHERRY,,,,,,,,,,,002000,BENGALI ,1,1,0
34,PUDUCHERRY,,,,,,,,,,,020000,TAMIL ,1,1,0
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,18,11,7
34,PUDUCHERRY,,,,,,020000,TAMIL ,2,2,0,,,,,
34,PUDUCHERRY,,,,,,,,,,,006000,HINDI ,2,2,0
34,PUDUCHERRY,,,,,,022000,URDU,1,0,1,,,,,
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,1,0,1
34,PUDUCHERRY,,,,,,040000,ENGLISH ,40,26,14,,,,,
34,PUDUCHERRY,,,,,,,,,,,006000,HINDI ,13,8,5
34,PUDUCHERRY,,,,,,,,,,,020000,TAMIL ,2,2,0
34,PUDUCHERRY,002000,BENGALI ,1509,795,714,,,,,,,,,,
34,PUDUCHERRY,,,,,,005000,GUJARATI,5,0,5,,,,,
34,PUDUCHERRY,,,,,,,,,,,006000,HINDI ,4,0,4
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,1,0,1
34,PUDUCHERRY,,,,,,006000,HINDI ,421,223,198,,,,,
34,PUDUCHERRY,,,,,,,,,,,005000,GUJARATI,1,0,1
34,PUDUCHERRY,,,,,,,,,,,011000,MALAYALAM,1,1,0
34,PUDUCHERRY,,,,,,,,,,,014000,NEPALI ,2,0,2
34,PUDUCHERRY,,,,,,,,,,,015000,ODIA ,3,3,0
34,PUDUCHERRY,,,,,,,,,,,017000,SANSKRIT ,1,1,0
34,PUDUCHERRY,,,,,,,,,,,020000,TAMIL ,46,27,19
34,PUDUCHERRY,,,,,,,,,,,022000,URDU,1,1,0
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,235,119,116
34,PUDUCHERRY,,,,,,,,,,,124000,OTHERS,10,4,6
34,PUDUCHERRY,,,,,,013000,MARATHI ,1,0,1,,,,,
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,1,0,1
34,PUDUCHERRY,,,,,,015000,ODIA ,13,4,9,,,,,
34,PUDUCHERRY,,,,,,,,,,,006000,HINDI ,2,1,1
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,7,1,6
34,PUDUCHERRY,,,,,,017000,SANSKRIT ,1,1,0,,,,,
34,PUDUCHERRY,,,,,,,,,,,020000,TAMIL ,1,1,0
34,PUDUCHERRY,,,,,,020000,TAMIL ,138,72,66,,,,,
34,PUDUCHERRY,,,,,,,,,,,006000,HINDI ,32,18,14
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,61,28,33
34,PUDUCHERRY,,,,,,,,,,,124000,OTHERS,2,1,1
34,PUDUCHERRY,,,,,,021000,TELUGU ,1,1,0,,,,,
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,1,1,0
34,PUDUCHERRY,,,,,,040000,ENGLISH ,723,386,337,,,,,
34,PUDUCHERRY,,,,,,,,,,,001000,ASSAMESE,1,1,0
34,PUDUCHERRY,,,,,,,,,,,005000,GUJARATI,1,0,1
34,PUDUCHERRY,,,,,,,,,,,006000,HINDI ,382,197,185
34,PUDUCHERRY,,,,,,,,,,,007000,KANNADA,4,1,3
34,PUDUCHERRY,,,,,,,,,,,011000,MALAYALAM,1,1,0
34,PUDUCHERRY,,,,,,,,,,,014000,NEPALI ,1,1,0
34,PUDUCHERRY,,,,,,,,,,,015000,ODIA ,3,2,1
34,PUDUCHERRY,,,,,,,,,,,017000,SANSKRIT ,2,0,2
34,PUDUCHERRY,,,,,,,,,,,020000,TAMIL ,41,23,18
34,PUDUCHERRY,,,,,,,,,,,021000,TELUGU ,3,2,1
34,PUDUCHERRY,,,,,,,,,,,124000,OTHERS,103,64,39
34,PUDUCHERRY,,,,,,124000,OTHERS,42,24,18,,,,,
34,PUDUCHERRY,,,,,,,,,,,006000,HINDI ,5,2,3
34,PUDUCHERRY,,,,,,,,,,,020000,TAMIL ,1,1,0
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,31,19,12
34,PUDUCHERRY,003000,BODO ,4,3,1,,,,,,,,,,
34,PUDUCHERRY,,,,,,001000,ASSAMESE,1,1,0,,,,,
34,PUDUCHERRY,,,,,,,,,,,006000,HINDI ,1,1,0
34,PUDUCHERRY,,,,,,040000,ENGLISH ,2,1,1,,,,,
34,PUDUCHERRY,004000,DOGRI ,8,5,3,,,,,,,,,,
34,PUDUCHERRY,,,,,,006000,HINDI ,1,1,0,,,,,
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,1,1,0
34,PUDUCHERRY,,,,,,040000,ENGLISH ,6,3,3,,,,,
34,PUDUCHERRY,,,,,,,,,,,006000,HINDI ,2,1,1
34,PUDUCHERRY,005000,GUJARATI,1428,701,727,,,,,,,,,,
34,PUDUCHERRY,,,,,,002000,BENGALI ,1,1,0,,,,,
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,1,1,0
34,PUDUCHERRY,,,,,,006000,HINDI ,241,120,121,,,,,
34,PUDUCHERRY,,,,,,,,,,,002000,BENGALI ,2,1,1
34,PUDUCHERRY,,,,,,,,,,,013000,MARATHI ,2,0,2
34,PUDUCHERRY,,,,,,,,,,,020000,TAMIL ,35,14,21
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,151,88,63
34,PUDUCHERRY,,,,,,,,,,,124000,OTHERS,2,0,2
34,PUDUCHERRY,,,,,,007000,KANNADA,1,0,1,,,,,
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,1,0,1
34,PUDUCHERRY,,,,,,013000,MARATHI ,2,0,2,,,,,
34,PUDUCHERRY,,,,,,,,,,,006000,HINDI ,1,0,1
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,1,0,1
34,PUDUCHERRY,,,,,,020000,TAMIL ,523,268,255,,,,,
34,PUDUCHERRY,,,,,,,,,,,006000,HINDI ,47,26,21
34,PUDUCHERRY,,,,,,,,,,,007000,KANNADA,1,0,1
34,PUDUCHERRY,,,,,,,,,,,011000,MALAYALAM,1,0,1
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,307,172,135
34,PUDUCHERRY,,,,,,,,,,,124000,OTHERS,2,1,1
34,PUDUCHERRY,,,,,,021000,TELUGU ,2,1,1,,,,,
34,PUDUCHERRY,,,,,,,,,,,040000,ENGLISH ,2,1,1
34,PUDUCHERRY,,,,,,040000,ENGLISH ,464,229,235,,,,,
34,PUDUCHERRY,,,,,,,,,,,002000,BENGALI ,8,4,4
34,PUDUCHERRY,,,,,,,,,,,006000,HINDI ,192,90,102
34,PUDUCHERRY,,,,,,,,,,,013000,MARATHI ,3,1,2
