C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,Number of speakers speaking subsidiary languages      (1st language),,,,,Number of speakers speaking subsidiary languages      (2nd language),,,,
Code,,Code,Name,Persons,Males,Females,Code,1 st subsidiary languages,Persons,Males,Females,Code,2nd subsidiary languages,Persons,Males,Females
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
,,,,,,,,,,,,,,,,
12,ARUNACHAL PRADESH,001000,ASSAMESE,53951,29908,24043,,,,,,,,,,
12,ARUNACHAL PRADESH,,,,,,002000,BENGALI ,214,132,82,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,110,70,40
12,ARUNACHAL PRADESH,,,,,,,,,,,014000,NEPALI ,4,2,2
12,ARUNACHAL PRADESH,,,,,,,,,,,022000,URDU,1,0,1
12,ARUNACHAL PRADESH,,,,,,,,,,,040000,ENGLISH ,16,13,3
12,ARUNACHAL PRADESH,,,,,,003000,BODO ,19,9,10,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,7,3,4
12,ARUNACHAL PRADESH,,,,,,006000,HINDI ,33613,19840,13773,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,002000,BENGALI ,962,669,293
12,ARUNACHAL PRADESH,,,,,,,,,,,003000,BODO ,28,19,9
12,ARUNACHAL PRADESH,,,,,,,,,,,010000,MAITHILI ,1,0,1
12,ARUNACHAL PRADESH,,,,,,,,,,,011000,MALAYALAM,1,0,1
12,ARUNACHAL PRADESH,,,,,,,,,,,012000,MANIPURI ,2,2,0
12,ARUNACHAL PRADESH,,,,,,,,,,,013000,MARATHI ,1,1,0
12,ARUNACHAL PRADESH,,,,,,,,,,,014000,NEPALI ,753,451,302
12,ARUNACHAL PRADESH,,,,,,,,,,,015000,ODIA ,4,1,3
12,ARUNACHAL PRADESH,,,,,,,,,,,016000,PUNJABI ,2,1,1
12,ARUNACHAL PRADESH,,,,,,,,,,,017000,SANSKRIT ,2,1,1
12,ARUNACHAL PRADESH,,,,,,,,,,,020000,TAMIL ,1,0,1
12,ARUNACHAL PRADESH,,,,,,,,,,,022000,URDU,22,17,5
12,ARUNACHAL PRADESH,,,,,,,,,,,023000,ADI ,60,29,31
12,ARUNACHAL PRADESH,,,,,,,,,,,031000,BHOTIA ,2,1,1
12,ARUNACHAL PRADESH,,,,,,,,,,,038000,DEORI ,5,2,3
12,ARUNACHAL PRADESH,,,,,,,,,,,040000,ENGLISH ,9525,5787,3738
12,ARUNACHAL PRADESH,,,,,,,,,,,055000,KHASI ,3,2,1
12,ARUNACHAL PRADESH,,,,,,,,,,,082000,LUSHAI/MIZO ,1,1,0
12,ARUNACHAL PRADESH,,,,,,,,,,,087000,MIRI/MISHING,13,5,8
12,ARUNACHAL PRADESH,,,,,,,,,,,088000,MISHMI ,12,6,6
12,ARUNACHAL PRADESH,,,,,,,,,,,090000,MONPA ,3,3,0
12,ARUNACHAL PRADESH,,,,,,,,,,,094000,NISSI/DAFLA ,48,30,18
12,ARUNACHAL PRADESH,,,,,,,,,,,095000,NOCTE ,4,3,1
12,ARUNACHAL PRADESH,,,,,,,,,,,107000,SEMA,1,1,0
12,ARUNACHAL PRADESH,,,,,,,,,,,113000,TANGSA,9,4,5
12,ARUNACHAL PRADESH,,,,,,,,,,,115000,TIBETAN ,1,0,1
12,ARUNACHAL PRADESH,,,,,,,,,,,124000,OTHERS,90,51,39
12,ARUNACHAL PRADESH,,,,,,013000,MARATHI ,1,1,0,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,1,1,0
12,ARUNACHAL PRADESH,,,,,,014000,NEPALI ,113,63,50,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,002000,BENGALI ,5,4,1
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,60,37,23
12,ARUNACHAL PRADESH,,,,,,,,,,,124000,OTHERS,4,1,3
12,ARUNACHAL PRADESH,,,,,,015000,ODIA ,2,2,0,,,,,
12,ARUNACHAL PRADESH,,,,,,016000,PUNJABI ,2,2,0,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,002000,BENGALI ,2,2,0
12,ARUNACHAL PRADESH,,,,,,017000,SANSKRIT ,1,0,1,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,1,0,1
12,ARUNACHAL PRADESH,,,,,,020000,TAMIL ,1,0,1,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,1,0,1
12,ARUNACHAL PRADESH,,,,,,021000,TELUGU ,1,1,0,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,1,1,0
12,ARUNACHAL PRADESH,,,,,,022000,URDU,20,19,1,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,5,5,0
12,ARUNACHAL PRADESH,,,,,,023000,ADI ,44,12,32,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,23,6,17
12,ARUNACHAL PRADESH,,,,,,,,,,,014000,NEPALI ,2,1,1
12,ARUNACHAL PRADESH,,,,,,,,,,,040000,ENGLISH ,1,0,1
12,ARUNACHAL PRADESH,,,,,,031000,BHOTIA ,2,1,1,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,2,1,1
12,ARUNACHAL PRADESH,,,,,,038000,DEORI ,2,2,0,,,,,
12,ARUNACHAL PRADESH,,,,,,040000,ENGLISH ,4981,2930,2051,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,002000,BENGALI ,12,8,4
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,4230,2513,1717
12,ARUNACHAL PRADESH,,,,,,,,,,,023000,ADI ,1,1,0
12,ARUNACHAL PRADESH,,,,,,,,,,,124000,OTHERS,4,3,1
12,ARUNACHAL PRADESH,,,,,,043000,GARO ,2,2,0,,,,,
12,ARUNACHAL PRADESH,,,,,,052000,KARBI/MIKIR ,4,1,3,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,1,0,1
12,ARUNACHAL PRADESH,,,,,,055000,KHASI ,1,1,0,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,1,1,0
12,ARUNACHAL PRADESH,,,,,,087000,MIRI/MISHING,12,4,8,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,4,1,3
12,ARUNACHAL PRADESH,,,,,,088000,MISHMI ,4,0,4,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,2,0,2
12,ARUNACHAL PRADESH,,,,,,094000,NISSI/DAFLA ,34,11,23,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,14,5,9
12,ARUNACHAL PRADESH,,,,,,,,,,,022000,URDU,4,1,3
12,ARUNACHAL PRADESH,,,,,,,,,,,040000,ENGLISH ,3,1,2
12,ARUNACHAL PRADESH,,,,,,095000,NOCTE ,7,2,5,,,,,
12,ARUNACHAL PRADESH,,,,,,107000,SEMA,1,1,0,,,,,
12,ARUNACHAL PRADESH,,,,,,,,,,,006000,HINDI ,1,1,0
