C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,Number of speakers speaking subsidiary languages      (1st language),,,,,Number of speakers speaking subsidiary languages      (2nd language),,,,
Code,,Code,Name,Persons,Males,Females,Code,1 st subsidiary languages,Persons,Males,Females,Code,2nd subsidiary languages,Persons,Males,Females
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
,,,,,,,,,,,,,,,,
05,UTTARAKHAND,001000,ASSAMESE,1656,1122,534,,,,,,,,,,
05,UTTARAKHAND,,,,,,002000,BENGALI ,33,20,13,,,,,
05,UTTARAKHAND,,,,,,,,,,,006000,HINDI ,8,6,2
05,UTTARAKHAND,,,,,,,,,,,040000,ENGLISH ,1,1,0
05,UTTARAKHAND,,,,,,006000,HINDI ,1084,764,320,,,,,
05,UTTARAKHAND,,,,,,,,,,,002000,BENGALI ,26,24,2
05,UTTARAKHAND,,,,,,,,,,,003000,BODO ,2,2,0
05,UTTARAKHAND,,,,,,,,,,,005000,GUJARATI,2,2,0
05,UTTARAKHAND,,,,,,,,,,,014000,NEPALI ,17,13,4
05,UTTARAKHAND,,,,,,,,,,,016000,PUNJABI ,1,0,1
05,UTTARAKHAND,,,,,,,,,,,017000,SANSKRIT ,6,6,0
05,UTTARAKHAND,,,,,,,,,,,040000,ENGLISH ,458,322,136
05,UTTARAKHAND,,,,,,012000,MANIPURI ,3,2,1,,,,,
05,UTTARAKHAND,,,,,,,,,,,002000,BENGALI ,1,0,1
05,UTTARAKHAND,,,,,,,,,,,006000,HINDI ,2,2,0
05,UTTARAKHAND,,,,,,014000,NEPALI ,5,5,0,,,,,
05,UTTARAKHAND,,,,,,,,,,,006000,HINDI ,3,3,0
05,UTTARAKHAND,,,,,,015000,ODIA ,1,0,1,,,,,
05,UTTARAKHAND,,,,,,,,,,,040000,ENGLISH ,1,0,1
05,UTTARAKHAND,,,,,,017000,SANSKRIT ,2,2,0,,,,,
05,UTTARAKHAND,,,,,,,,,,,006000,HINDI ,1,1,0
05,UTTARAKHAND,,,,,,022000,URDU,4,4,0,,,,,
05,UTTARAKHAND,,,,,,027000,AO ,1,1,0,,,,,
05,UTTARAKHAND,,,,,,,,,,,040000,ENGLISH ,1,1,0
05,UTTARAKHAND,,,,,,040000,ENGLISH ,191,130,61,,,,,
05,UTTARAKHAND,,,,,,,,,,,002000,BENGALI ,3,2,1
05,UTTARAKHAND,,,,,,,,,,,006000,HINDI ,91,63,28
05,UTTARAKHAND,002000,BENGALI ,150933,79044,71889,,,,,,,,,,
05,UTTARAKHAND,,,,,,001000,ASSAMESE,21,13,8,,,,,
05,UTTARAKHAND,,,,,,,,,,,006000,HINDI ,4,4,0
05,UTTARAKHAND,,,,,,,,,,,040000,ENGLISH ,2,0,2
05,UTTARAKHAND,,,,,,006000,HINDI ,113840,62092,51748,,,,,
05,UTTARAKHAND,,,,,,,,,,,001000,ASSAMESE,13,12,1
05,UTTARAKHAND,,,,,,,,,,,005000,GUJARATI,5,1,4
05,UTTARAKHAND,,,,,,,,,,,007000,KANNADA,1,0,1
05,UTTARAKHAND,,,,,,,,,,,010000,MAITHILI ,1,1,0
05,UTTARAKHAND,,,,,,,,,,,013000,MARATHI ,8,6,2
05,UTTARAKHAND,,,,,,,,,,,014000,NEPALI ,17,8,9
05,UTTARAKHAND,,,,,,,,,,,015000,ODIA ,17,13,4
05,UTTARAKHAND,,,,,,,,,,,016000,PUNJABI ,49,32,17
05,UTTARAKHAND,,,,,,,,,,,017000,SANSKRIT ,38,24,14
05,UTTARAKHAND,,,,,,,,,,,020000,TAMIL ,4,4,0
05,UTTARAKHAND,,,,,,,,,,,022000,URDU,44,25,19
05,UTTARAKHAND,,,,,,,,,,,028000,ARABIC/ARBI ,1,1,0
05,UTTARAKHAND,,,,,,,,,,,040000,ENGLISH ,10258,6468,3790
05,UTTARAKHAND,,,,,,,,,,,043000,GARO ,1,1,0
05,UTTARAKHAND,,,,,,,,,,,053000,KHANDESHI,1,0,1
05,UTTARAKHAND,,,,,,,,,,,082000,LUSHAI/MIZO ,1,1,0
05,UTTARAKHAND,,,,,,,,,,,116000,TRIPURI ,2,2,0
05,UTTARAKHAND,,,,,,,,,,,124000,OTHERS,5,3,2
05,UTTARAKHAND,,,,,,010000,MAITHILI ,1,0,1,,,,,
05,UTTARAKHAND,,,,,,,,,,,006000,HINDI ,1,0,1
05,UTTARAKHAND,,,,,,013000,MARATHI ,2,1,1,,,,,
05,UTTARAKHAND,,,,,,,,,,,040000,ENGLISH ,1,0,1
05,UTTARAKHAND,,,,,,014000,NEPALI ,12,7,5,,,,,
05,UTTARAKHAND,,,,,,,,,,,006000,HINDI ,4,2,2
05,UTTARAKHAND,,,,,,015000,ODIA ,12,7,5,,,,,
05,UTTARAKHAND,,,,,,,,,,,006000,HINDI ,5,1,4
05,UTTARAKHAND,,,,,,,,,,,022000,URDU,3,3,0
05,UTTARAKHAND,,,,,,,,,,,040000,ENGLISH ,3,2,1
05,UTTARAKHAND,,,,,,016000,PUNJABI ,24,9,15,,,,,
05,UTTARAKHAND,,,,,,,,,,,006000,HINDI ,8,4,4
05,UTTARAKHAND,,,,,,,,,,,013000,MARATHI ,1,0,1
05,UTTARAKHAND,,,,,,,,,,,040000,ENGLISH ,4,2,2
05,UTTARAKHAND,,,,,,017000,SANSKRIT ,16,12,4,,,,,
05,UTTARAKHAND,,,,,,,,,,,006000,HINDI ,8,7,1
05,UTTARAKHAND,,,,,,018000,SANTALI ,1,0,1,,,,,
05,UTTARAKHAND,,,,,,021000,TELUGU ,1,1,0,,,,,
05,UTTARAKHAND,,,,,,022000,URDU,73,40,33,,,,,
05,UTTARAKHAND,,,,,,,,,,,006000,HINDI ,9,6,3
05,UTTARAKHAND,,,,,,,,,,,040000,ENGLISH ,2,2,0
05,UTTARAKHAND,,,,,,028000,ARABIC/ARBI ,3,2,1,,,,,
05,UTTARAKHAND,,,,,,,,,,,022000,URDU,2,2,0
05,UTTARAKHAND,,,,,,040000,ENGLISH ,1930,1185,745,,,,,
05,UTTARAKHAND,,,,,,,,,,,001000,ASSAMESE,3,2,1
05,UTTARAKHAND,,,,,,,,,,,005000,GUJARATI,3,2,1
05,UTTARAKHAND,,,,,,,,,,,006000,HINDI ,1070,646,424
05,UTTARAKHAND,,,,,,,,,,,007000,KANNADA,1,1,0
05,UTTARAKHAND,,,,,,,,,,,013000,MARATHI ,1,1,0
05,UTTARAKHAND,,,,,,,,,,,015000,ODIA ,3,2,1
05,UTTARAKHAND,,,,,,,,,,,016000,PUNJABI ,4,2,2
05,UTTARAKHAND,,,,,,,,,,,017000,SANSKRIT ,7,3,4
05,UTTARAKHAND,,,,,,,,,,,022000,URDU,3,3,0
05,UTTARAKHAND,,,,,,,,,,,124000,OTHERS,2,1,1
05,UTTARAKHAND,,,,,,115000,TIBETAN ,1,1,0,,,,,
05,UTTARAKHAND,,,,,,,,,,,006000,HINDI ,1,1,0
05,UTTARAKHAND,,,,,,124000,OTHERS,3,1,2,,,,,
05,UTTARAKHAND,,,,,,,,,,,040000,ENGLISH ,1,0,1
05,UTTARAKHAND,003000,BODO ,51,43,8,,,,,,,,,,
