C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,Number of speakers speaking subsidiary languages      (1st language),,,,,Number of speakers speaking subsidiary languages      (2nd language),,,,
Code,,Code,Name,Persons,Males,Females,Code,1 st subsidiary languages,Persons,Males,Females,Code,2nd subsidiary languages,Persons,Males,Females
06,HARYANA,,,,,,,,,,,005000,GUJARATI,1,0,1
06,HARYANA,,,,,,,,,,,007000,KANNADA,5,2,3
06,HARYANA,,,,,,,,,,,008000,KASHMIRI ,1,1,0
06,HARYANA,,,,,,,,,,,016000,PUNJABI ,3,2,1
06,HARYANA,,,,,,,,,,,020000,TAMIL ,4,2,2
06,HARYANA,,,,,,,,,,,040000,ENGLISH ,155,91,64
06,HARYANA,,,,,,012000,MANIPURI ,38,19,19,,,,,
06,HARYANA,,,,,,,,,,,014000,NEPALI ,3,2,1
06,HARYANA,,,,,,,,,,,040000,ENGLISH ,6,4,2
06,HARYANA,,,,,,013000,MARATHI ,1548,818,730,,,,,
06,HARYANA,,,,,,,,,,,001000,ASSAMESE,3,3,0
06,HARYANA,,,,,,,,,,,002000,BENGALI ,5,4,1
06,HARYANA,,,,,,,,,,,005000,GUJARATI,26,13,13
06,HARYANA,,,,,,,,,,,007000,KANNADA,1,0,1
06,HARYANA,,,,,,,,,,,010000,MAITHILI ,2,2,0
06,HARYANA,,,,,,,,,,,011000,MALAYALAM,1,1,0
06,HARYANA,,,,,,,,,,,016000,PUNJABI ,46,31,15
06,HARYANA,,,,,,,,,,,017000,SANSKRIT ,4,3,1
06,HARYANA,,,,,,,,,,,020000,TAMIL ,5,5,0
06,HARYANA,,,,,,,,,,,021000,TELUGU ,4,3,1
06,HARYANA,,,,,,,,,,,022000,URDU,5,3,2
06,HARYANA,,,,,,,,,,,040000,ENGLISH ,437,240,197
06,HARYANA,,,,,,,,,,,124000,OTHERS,1,0,1
06,HARYANA,,,,,,014000,NEPALI ,3291,1966,1325,,,,,
06,HARYANA,,,,,,,,,,,001000,ASSAMESE,6,3,3
06,HARYANA,,,,,,,,,,,002000,BENGALI ,12,6,6
06,HARYANA,,,,,,,,,,,005000,GUJARATI,1,1,0
06,HARYANA,,,,,,,,,,,010000,MAITHILI ,6,5,1
06,HARYANA,,,,,,,,,,,011000,MALAYALAM,1,1,0
06,HARYANA,,,,,,,,,,,013000,MARATHI ,1,0,1
06,HARYANA,,,,,,,,,,,016000,PUNJABI ,43,22,21
06,HARYANA,,,,,,,,,,,017000,SANSKRIT ,2,2,0
06,HARYANA,,,,,,,,,,,040000,ENGLISH ,220,138,82
06,HARYANA,,,,,,,,,,,124000,OTHERS,5,3,2
06,HARYANA,,,,,,015000,ODIA ,259,129,130,,,,,
06,HARYANA,,,,,,,,,,,016000,PUNJABI ,5,3,2
06,HARYANA,,,,,,,,,,,040000,ENGLISH ,61,38,23
06,HARYANA,,,,,,,,,,,124000,OTHERS,1,0,1
06,HARYANA,,,,,,016000,PUNJABI ,471258,253630,217628,,,,,
06,HARYANA,,,,,,,,,,,001000,ASSAMESE,8,4,4
06,HARYANA,,,,,,,,,,,002000,BENGALI ,89,60,29
06,HARYANA,,,,,,,,,,,004000,DOGRI ,51,24,27
06,HARYANA,,,,,,,,,,,005000,GUJARATI,84,64,20
06,HARYANA,,,,,,,,,,,007000,KANNADA,6,3,3
06,HARYANA,,,,,,,,,,,008000,KASHMIRI ,103,55,48
06,HARYANA,,,,,,,,,,,010000,MAITHILI ,7,6,1
06,HARYANA,,,,,,,,,,,011000,MALAYALAM,9,7,2
06,HARYANA,,,,,,,,,,,013000,MARATHI ,57,32,25
06,HARYANA,,,,,,,,,,,014000,NEPALI ,31,18,13
06,HARYANA,,,,,,,,,,,015000,ODIA ,1,1,0
06,HARYANA,,,,,,,,,,,017000,SANSKRIT ,654,382,272
06,HARYANA,,,,,,,,,,,019000,SINDHI,22,15,7
06,HARYANA,,,,,,,,,,,020000,TAMIL ,9,6,3
06,HARYANA,,,,,,,,,,,021000,TELUGU ,10,7,3
06,HARYANA,,,,,,,,,,,022000,URDU,1016,852,164
06,HARYANA,,,,,,,,,,,024000,AFGHANI/KABULI/PASHTO ,4,3,1
06,HARYANA,,,,,,,,,,,028000,ARABIC/ARBI ,9,6,3
06,HARYANA,,,,,,,,,,,029000,BALTI ,4,2,2
06,HARYANA,,,,,,,,,,,040000,ENGLISH ,151159,85831,65328
06,HARYANA,,,,,,,,,,,073000,LADAKHI ,10,3,7
06,HARYANA,,,,,,,,,,,075000,LAHNDA ,508,261,247
