C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,Number of speakers speaking subsidiary languages      (1st language),,,,,Number of speakers speaking subsidiary languages      (2nd language),,,,
Code,,Code,Name,Persons,Males,Females,Code,1 st subsidiary languages,Persons,Males,Females,Code,2nd subsidiary languages,Persons,Males,Females
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
,,,,,,,,,,,,,,,,
21,ODISHA,001000,ASSAMESE,1123,823,300,,,,,,,,,,
21,ODISHA,,,,,,002000,BENGALI ,13,9,4,,,,,
21,ODISHA,,,,,,,,,,,006000,HINDI ,3,2,1
21,ODISHA,,,,,,,,,,,015000,ODIA ,1,1,0
21,ODISHA,,,,,,,,,,,022000,URDU,1,1,0
21,ODISHA,,,,,,,,,,,040000,ENGLISH ,3,1,2
21,ODISHA,,,,,,003000,BODO ,1,1,0,,,,,
21,ODISHA,,,,,,,,,,,006000,HINDI ,1,1,0
21,ODISHA,,,,,,006000,HINDI ,699,550,149,,,,,
21,ODISHA,,,,,,,,,,,002000,BENGALI ,36,30,6
21,ODISHA,,,,,,,,,,,003000,BODO ,1,1,0
21,ODISHA,,,,,,,,,,,011000,MALAYALAM,1,1,0
21,ODISHA,,,,,,,,,,,012000,MANIPURI ,2,1,1
21,ODISHA,,,,,,,,,,,014000,NEPALI ,3,3,0
21,ODISHA,,,,,,,,,,,015000,ODIA ,38,19,19
21,ODISHA,,,,,,,,,,,017000,SANSKRIT ,5,5,0
21,ODISHA,,,,,,,,,,,023000,ADI ,1,1,0
21,ODISHA,,,,,,,,,,,040000,ENGLISH ,296,232,64
21,ODISHA,,,,,,,,,,,106000,SAVARA,1,0,1
21,ODISHA,,,,,,015000,ODIA ,65,30,35,,,,,
21,ODISHA,,,,,,,,,,,002000,BENGALI ,2,1,1
21,ODISHA,,,,,,,,,,,006000,HINDI ,29,15,14
21,ODISHA,,,,,,,,,,,040000,ENGLISH ,8,4,4
21,ODISHA,,,,,,,,,,,070000,KUI ,1,0,1
21,ODISHA,,,,,,,,,,,091000,MUNDA,3,1,2
21,ODISHA,,,,,,,,,,,106000,SAVARA,1,0,1
21,ODISHA,,,,,,017000,SANSKRIT ,2,2,0,,,,,
21,ODISHA,,,,,,,,,,,006000,HINDI ,1,1,0
21,ODISHA,,,,,,022000,URDU,1,1,0,,,,,
21,ODISHA,,,,,,040000,ENGLISH ,229,163,66,,,,,
21,ODISHA,,,,,,,,,,,002000,BENGALI ,3,3,0
21,ODISHA,,,,,,,,,,,006000,HINDI ,157,102,55
21,ODISHA,,,,,,,,,,,015000,ODIA ,3,0,3
21,ODISHA,,,,,,106000,SAVARA,3,0,3,,,,,
21,ODISHA,,,,,,,,,,,006000,HINDI ,1,0,1
21,ODISHA,002000,BENGALI ,504570,255768,248802,,,,,,,,,,
21,ODISHA,,,,,,001000,ASSAMESE,6,3,3,,,,,
21,ODISHA,,,,,,,,,,,006000,HINDI ,4,2,2
21,ODISHA,,,,,,005000,GUJARATI,7,5,2,,,,,
21,ODISHA,,,,,,,,,,,006000,HINDI ,2,1,1
21,ODISHA,,,,,,,,,,,015000,ODIA ,1,1,0
21,ODISHA,,,,,,006000,HINDI ,45566,25683,19883,,,,,
21,ODISHA,,,,,,,,,,,001000,ASSAMESE,23,11,12
21,ODISHA,,,,,,,,,,,005000,GUJARATI,13,7,6
21,ODISHA,,,,,,,,,,,007000,KANNADA,5,2,3
21,ODISHA,,,,,,,,,,,011000,MALAYALAM,1,1,0
21,ODISHA,,,,,,,,,,,013000,MARATHI ,4,3,1
21,ODISHA,,,,,,,,,,,014000,NEPALI ,4,2,2
21,ODISHA,,,,,,,,,,,015000,ODIA ,14709,8391,6318
21,ODISHA,,,,,,,,,,,016000,PUNJABI ,9,6,3
21,ODISHA,,,,,,,,,,,017000,SANSKRIT ,4,1,3
21,ODISHA,,,,,,,,,,,018000,SANTALI ,8,4,4
21,ODISHA,,,,,,,,,,,020000,TAMIL ,7,7,0
21,ODISHA,,,,,,,,,,,021000,TELUGU ,72,50,22
21,ODISHA,,,,,,,,,,,022000,URDU,136,92,44
21,ODISHA,,,,,,,,,,,028000,ARABIC/ARBI ,1,1,0
21,ODISHA,,,,,,,,,,,040000,ENGLISH ,15891,9004,6887
21,ODISHA,,,,,,,,,,,045000,HALABI,1,1,0
21,ODISHA,,,,,,,,,,,048000,HO,2,0,2
21,ODISHA,,,,,,,,,,,058000,KHOND/KONDH ,1,1,0
21,ODISHA,,,,,,,,,,,069000,KOYA ,48,40,8
21,ODISHA,,,,,,,,,,,072000,KURUKH/ORAON ,14,7,7
21,ODISHA,,,,,,,,,,,091000,MUNDA,2,1,1
21,ODISHA,,,,,,,,,,,092000,MUNDARI ,1,1,0
21,ODISHA,,,,,,,,,,,097000,PARJI ,1,0,1
21,ODISHA,,,,,,,,,,,106000,SAVARA,1,0,1
21,ODISHA,,,,,,,,,,,124000,OTHERS,10,5,5
21,ODISHA,,,,,,007000,KANNADA,3,1,2,,,,,
21,ODISHA,,,,,,,,,,,006000,HINDI ,2,1,1
21,ODISHA,,,,,,,,,,,040000,ENGLISH ,1,0,1
21,ODISHA,,,,,,009000,KONKANI,1,0,1,,,,,
21,ODISHA,,,,,,,,,,,015000,ODIA ,1,0,1
21,ODISHA,,,,,,010000,MAITHILI ,1,0,1,,,,,
21,ODISHA,,,,,,011000,MALAYALAM,1,1,0,,,,,
21,ODISHA,,,,,,013000,MARATHI ,12,7,5,,,,,
21,ODISHA,,,,,,,,,,,006000,HINDI ,4,3,1
21,ODISHA,,,,,,,,,,,021000,TELUGU ,1,1,0
21,ODISHA,,,,,,014000,NEPALI ,2,2,0,,,,,
21,ODISHA,,,,,,,,,,,006000,HINDI ,2,2,0
21,ODISHA,,,,,,015000,ODIA ,306705,161648,145057,,,,,
21,ODISHA,,,,,,,,,,,001000,ASSAMESE,7,6,1
21,ODISHA,,,,,,,,,,,005000,GUJARATI,4,3,1
21,ODISHA,,,,,,,,,,,006000,HINDI ,60888,38622,22266
21,ODISHA,,,,,,,,,,,007000,KANNADA,4,2,2
21,ODISHA,,,,,,,,,,,009000,KONKANI,2,0,2
21,ODISHA,,,,,,,,,,,011000,MALAYALAM,2,2,0
21,ODISHA,,,,,,,,,,,013000,MARATHI ,2,1,1
21,ODISHA,,,,,,,,,,,014000,NEPALI ,2,1,1
21,ODISHA,,,,,,,,,,,016000,PUNJABI ,1,1,0
21,ODISHA,,,,,,,,,,,017000,SANSKRIT ,26,20,6
21,ODISHA,,,,,,,,,,,018000,SANTALI ,598,345,253
21,ODISHA,,,,,,,,,,,020000,TAMIL ,20,19,1
21,ODISHA,,,,,,,,,,,021000,TELUGU ,308,242,66
21,ODISHA,,,,,,,,,,,022000,URDU,147,76,71
21,ODISHA,,,,,,,,,,,028000,ARABIC/ARBI ,2,1,1
21,ODISHA,,,,,,,,,,,032000,BHUMIJ ,38,17,21
21,ODISHA,,,,,,,,,,,040000,ENGLISH ,32059,18923,13136
21,ODISHA,,,,,,,,,,,041000,GADABA ,1,1,0
21,ODISHA,,,,,,,,,,,044000,GONDI,39,32,7
21,ODISHA,,,,,,,,,,,045000,HALABI,212,142,70
