C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,Number of speakers speaking subsidiary languages      (1st language),,,,,Number of speakers speaking subsidiary languages      (2nd language),,,,
Code,,Code,Name,Persons,Males,Females,Code,1 st subsidiary languages,Persons,Males,Females,Code,2nd subsidiary languages,Persons,Males,Females
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
,,,,,,,,,,,,,,,,
18,ASSAM,001000,ASSAMESE,15095797,7674557,7421240,,,,,,,,,,
18,ASSAM,,,,,,002000,BENGALI ,2019710,1039767,979943,,,,,
18,ASSAM,,,,,,,,,,,003000,BODO ,880,520,360
18,ASSAM,,,,,,,,,,,005000,GUJARATI,8,7,1
18,ASSAM,,,,,,,,,,,006000,HINDI ,244267,152897,91370
18,ASSAM,,,,,,,,,,,011000,MALAYALAM,8,5,3
18,ASSAM,,,,,,,,,,,012000,MANIPURI ,33,21,12
18,ASSAM,,,,,,,,,,,013000,MARATHI ,26,15,11
18,ASSAM,,,,,,,,,,,014000,NEPALI ,861,558,303
18,ASSAM,,,,,,,,,,,015000,ODIA ,223,112,111
18,ASSAM,,,,,,,,,,,016000,PUNJABI ,559,299,260
18,ASSAM,,,,,,,,,,,017000,SANSKRIT ,41,32,9
18,ASSAM,,,,,,,,,,,018000,SANTALI ,36,20,16
18,ASSAM,,,,,,,,,,,019000,SINDHI,653,334,319
18,ASSAM,,,,,,,,,,,020000,TAMIL ,9,7,2
18,ASSAM,,,,,,,,,,,021000,TELUGU ,5,4,1
18,ASSAM,,,,,,,,,,,022000,URDU,1937,1481,456
18,ASSAM,,,,,,,,,,,023000,ADI ,2,1,1
18,ASSAM,,,,,,,,,,,024000,AFGHANI/KABULI/PASHTO ,1,1,0
18,ASSAM,,,,,,,,,,,027000,AO ,162,70,92
18,ASSAM,,,,,,,,,,,028000,ARABIC/ARBI ,1904,1168,736
18,ASSAM,,,,,,,,,,,032000,BHUMIJ ,2,0,2
18,ASSAM,,,,,,,,,,,038000,DEORI ,3,2,1
18,ASSAM,,,,,,,,,,,039000,DIMASA ,15,8,7
18,ASSAM,,,,,,,,,,,040000,ENGLISH ,24677,15472,9205
18,ASSAM,,,,,,,,,,,043000,GARO ,980,864,116
18,ASSAM,,,,,,,,,,,046000,HALAM ,2,2,0
18,ASSAM,,,,,,,,,,,052000,KARBI/MIKIR ,86,45,41
18,ASSAM,,,,,,,,,,,055000,KHASI ,13,9,4
18,ASSAM,,,,,,,,,,,061000,KOCH ,15,9,6
18,ASSAM,,,,,,,,,,,072000,KURUKH/ORAON ,11,8,3
18,ASSAM,,,,,,,,,,,073000,LADAKHI ,1,0,1
18,ASSAM,,,,,,,,,,,077000,LALUNG ,13,10,3
18,ASSAM,,,,,,,,,,,079000,LIANGMEI ,2,0,2
18,ASSAM,,,,,,,,,,,080000,LIMBU ,1,0,1
18,ASSAM,,,,,,,,,,,087000,MIRI/MISHING,27,21,6
18,ASSAM,,,,,,,,,,,088000,MISHMI ,4,2,2
18,ASSAM,,,,,,,,,,,091000,MUNDA,12,8,4
18,ASSAM,,,,,,,,,,,092000,MUNDARI ,1,0,1
18,ASSAM,,,,,,,,,,,102000,RABHA ,76,36,40
18,ASSAM,,,,,,,,,,,109000,SHINA,1,1,0
18,ASSAM,,,,,,,,,,,116000,TRIPURI ,1,1,0
18,ASSAM,,,,,,,,,,,117000,TULU ,9,4,5
18,ASSAM,,,,,,,,,,,119000,WANCHO,5,4,1
18,ASSAM,,,,,,,,,,,124000,OTHERS,759,406,353
18,ASSAM,,,,,,003000,BODO ,45790,23421,22369,,,,,
18,ASSAM,,,,,,,,,,,002000,BENGALI ,1393,817,576
18,ASSAM,,,,,,,,,,,006000,HINDI ,7039,4478,2561
18,ASSAM,,,,,,,,,,,007000,KANNADA,1,1,0
18,ASSAM,,,,,,,,,,,012000,MANIPURI ,5,2,3
18,ASSAM,,,,,,,,,,,014000,NEPALI ,298,186,112
18,ASSAM,,,,,,,,,,,015000,ODIA ,5,1,4
18,ASSAM,,,,,,,,,,,018000,SANTALI ,9,7,2
18,ASSAM,,,,,,,,,,,020000,TAMIL ,1,1,0
18,ASSAM,,,,,,,,,,,028000,ARABIC/ARBI ,1,1,0
18,ASSAM,,,,,,,,,,,038000,DEORI ,3,1,2
18,ASSAM,,,,,,,,,,,039000,DIMASA ,3,2,1
18,ASSAM,,,,,,,,,,,040000,ENGLISH ,1167,687,480
18,ASSAM,,,,,,,,,,,043000,GARO ,204,133,71
18,ASSAM,,,,,,,,,,,052000,KARBI/MIKIR ,23,16,7
18,ASSAM,,,,,,,,,,,055000,KHASI ,5,4,1
18,ASSAM,,,,,,,,,,,061000,KOCH ,1,1,0
18,ASSAM,,,,,,,,,,,077000,LALUNG ,2,2,0
18,ASSAM,,,,,,,,,,,087000,MIRI/MISHING,22,16,6
18,ASSAM,,,,,,,,,,,091000,MUNDA,15,11,4
18,ASSAM,,,,,,,,,,,092000,MUNDARI ,2,0,2
18,ASSAM,,,,,,,,,,,102000,RABHA ,66,31,35
18,ASSAM,,,,,,,,,,,106000,SAVARA,1,0,1
18,ASSAM,,,,,,,,,,,113000,TANGSA,1,0,1
18,ASSAM,,,,,,,,,,,124000,OTHERS,22,11,11
18,ASSAM,,,,,,005000,GUJARATI,459,268,191,,,,,
18,ASSAM,,,,,,,,,,,002000,BENGALI ,4,1,3
18,ASSAM,,,,,,,,,,,006000,HINDI ,69,48,21
18,ASSAM,,,,,,,,,,,014000,NEPALI ,3,2,1
18,ASSAM,,,,,,,,,,,018000,SANTALI ,1,1,0
18,ASSAM,,,,,,,,,,,022000,URDU,1,1,0
18,ASSAM,,,,,,,,,,,028000,ARABIC/ARBI ,1,1,0
18,ASSAM,,,,,,,,,,,040000,ENGLISH ,15,9,6
18,ASSAM,,,,,,006000,HINDI ,2446299,1465827,980472,,,,,
18,ASSAM,,,,,,,,,,,002000,BENGALI ,155895,97907,57988
18,ASSAM,,,,,,,,,,,003000,BODO ,4994,3168,1826
18,ASSAM,,,,,,,,,,,005000,GUJARATI,96,72,24
18,ASSAM,,,,,,,,,,,007000,KANNADA,17,14,3
18,ASSAM,,,,,,,,,,,008000,KASHMIRI ,3,2,1
18,ASSAM,,,,,,,,,,,010000,MAITHILI ,13,5,8
18,ASSAM,,,,,,,,,,,011000,MALAYALAM,40,35,5
18,ASSAM,,,,,,,,,,,012000,MANIPURI ,284,173,111
18,ASSAM,,,,,,,,,,,013000,MARATHI ,87,63,24
18,ASSAM,,,,,,,,,,,014000,NEPALI ,16454,10649,5805
18,ASSAM,,,,,,,,,,,015000,ODIA ,8646,4939,3707
18,ASSAM,,,,,,,,,,,016000,PUNJABI ,325,203,122
18,ASSAM,,,,,,,,,,,017000,SANSKRIT ,879,543,336
18,ASSAM,,,,,,,,,,,018000,SANTALI ,287,172,115
18,ASSAM,,,,,,,,,,,019000,SINDHI,8,7,1
18,ASSAM,,,,,,,,,,,020000,TAMIL ,98,87,11
18,ASSAM,,,,,,,,,,,021000,TELUGU ,182,122,60
18,ASSAM,,,,,,,,,,,022000,URDU,1509,1033,476
18,ASSAM,,,,,,,,,,,023000,ADI ,70,41,29
