C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,Number of speakers speaking subsidiary languages      (1st language),,,,,Number of speakers speaking subsidiary languages      (2nd language),,,,
Code,,Code,Name,Persons,Males,Females,Code,1 st subsidiary languages,Persons,Males,Females,Code,2nd subsidiary languages,Persons,Males,Females
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
,,,,,,,,,,,,,,,,
03,PUNJAB,001000,ASSAMESE,4090,2885,1205,,,,,,,,,,
03,PUNJAB,,,,,,002000,BENGALI ,60,36,24,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,37,24,13
03,PUNJAB,,,,,,003000,BODO ,49,35,14,,,,,
03,PUNJAB,,,,,,,,,,,002000,BENGALI ,1,1,0
03,PUNJAB,,,,,,,,,,,006000,HINDI ,38,25,13
03,PUNJAB,,,,,,,,,,,012000,MANIPURI ,5,5,0
03,PUNJAB,,,,,,,,,,,016000,PUNJABI ,1,0,1
03,PUNJAB,,,,,,006000,HINDI ,2535,1853,682,,,,,
03,PUNJAB,,,,,,,,,,,002000,BENGALI ,38,28,10
03,PUNJAB,,,,,,,,,,,003000,BODO ,3,3,0
03,PUNJAB,,,,,,,,,,,012000,MANIPURI ,23,17,6
03,PUNJAB,,,,,,,,,,,014000,NEPALI ,3,3,0
03,PUNJAB,,,,,,,,,,,016000,PUNJABI ,45,26,19
03,PUNJAB,,,,,,,,,,,020000,TAMIL ,1,1,0
03,PUNJAB,,,,,,,,,,,022000,URDU,7,4,3
03,PUNJAB,,,,,,,,,,,027000,AO ,1,1,0
03,PUNJAB,,,,,,,,,,,040000,ENGLISH ,822,588,234
03,PUNJAB,,,,,,,,,,,082000,LUSHAI/MIZO ,1,0,1
03,PUNJAB,,,,,,,,,,,095000,NOCTE ,1,1,0
03,PUNJAB,,,,,,,,,,,124000,OTHERS,7,6,1
03,PUNJAB,,,,,,012000,MANIPURI ,9,7,2,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,6,5,1
03,PUNJAB,,,,,,,,,,,040000,ENGLISH ,1,1,0
03,PUNJAB,,,,,,016000,PUNJABI ,60,25,35,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,19,7,12
03,PUNJAB,,,,,,,,,,,040000,ENGLISH ,1,1,0
03,PUNJAB,,,,,,021000,TELUGU ,1,1,0,,,,,
03,PUNJAB,,,,,,022000,URDU,15,15,0,,,,,
03,PUNJAB,,,,,,,,,,,028000,ARABIC/ARBI ,8,8,0
03,PUNJAB,,,,,,,,,,,040000,ENGLISH ,6,6,0
03,PUNJAB,,,,,,040000,ENGLISH ,365,270,95,,,,,
03,PUNJAB,,,,,,,,,,,002000,BENGALI ,2,2,0
03,PUNJAB,,,,,,,,,,,006000,HINDI ,186,134,52
03,PUNJAB,,,,,,,,,,,016000,PUNJABI ,1,1,0
03,PUNJAB,,,,,,,,,,,022000,URDU,1,1,0
03,PUNJAB,,,,,,043000,GARO ,1,1,0,,,,,
03,PUNJAB,,,,,,,,,,,040000,ENGLISH ,1,1,0
03,PUNJAB,,,,,,071000,KUKI,1,1,0,,,,,
03,PUNJAB,,,,,,,,,,,003000,BODO ,1,1,0
03,PUNJAB,,,,,,102000,RABHA ,1,1,0,,,,,
03,PUNJAB,,,,,,116000,TRIPURI ,3,2,1,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,2,1,1
03,PUNJAB,,,,,,,,,,,012000,MANIPURI ,1,1,0
03,PUNJAB,,,,,,124000,OTHERS,1,1,0,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,1,1,0
03,PUNJAB,002000,BENGALI ,27030,16543,10487,,,,,,,,,,
03,PUNJAB,,,,,,001000,ASSAMESE,18,14,4,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,12,8,4
03,PUNJAB,,,,,,,,,,,040000,ENGLISH ,1,1,0
03,PUNJAB,,,,,,005000,GUJARATI,4,3,1,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,2,1,1
03,PUNJAB,,,,,,,,,,,040000,ENGLISH ,1,1,0
03,PUNJAB,,,,,,006000,HINDI ,14206,9175,5031,,,,,
03,PUNJAB,,,,,,,,,,,001000,ASSAMESE,35,26,9
03,PUNJAB,,,,,,,,,,,005000,GUJARATI,5,5,0
03,PUNJAB,,,,,,,,,,,013000,MARATHI ,7,5,2
03,PUNJAB,,,,,,,,,,,014000,NEPALI ,18,13,5
03,PUNJAB,,,,,,,,,,,015000,ODIA ,1,1,0
03,PUNJAB,,,,,,,,,,,016000,PUNJABI ,904,534,370
03,PUNJAB,,,,,,,,,,,017000,SANSKRIT ,4,2,2
03,PUNJAB,,,,,,,,,,,020000,TAMIL ,4,4,0
03,PUNJAB,,,,,,,,,,,021000,TELUGU ,2,1,1
03,PUNJAB,,,,,,,,,,,022000,URDU,29,20,9
03,PUNJAB,,,,,,,,,,,028000,ARABIC/ARBI ,5,2,3
03,PUNJAB,,,,,,,,,,,040000,ENGLISH ,4923,3098,1825
03,PUNJAB,,,,,,,,,,,072000,KURUKH/ORAON ,1,1,0
03,PUNJAB,,,,,,,,,,,124000,OTHERS,8,6,2
03,PUNJAB,,,,,,007000,KANNADA,1,1,0,,,,,
03,PUNJAB,,,,,,,,,,,040000,ENGLISH ,1,1,0
03,PUNJAB,,,,,,010000,MAITHILI ,1,1,0,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,1,1,0
03,PUNJAB,,,,,,013000,MARATHI ,3,2,1,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,3,2,1
03,PUNJAB,,,,,,014000,NEPALI ,7,3,4,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,2,1,1
03,PUNJAB,,,,,,,,,,,012000,MANIPURI ,1,1,0
03,PUNJAB,,,,,,015000,ODIA ,4,3,1,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,1,1,0
03,PUNJAB,,,,,,,,,,,040000,ENGLISH ,3,2,1
03,PUNJAB,,,,,,016000,PUNJABI ,1339,721,618,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,501,297,204
03,PUNJAB,,,,,,,,,,,017000,SANSKRIT ,1,1,0
03,PUNJAB,,,,,,,,,,,022000,URDU,4,3,1
03,PUNJAB,,,,,,,,,,,040000,ENGLISH ,170,97,73
03,PUNJAB,,,,,,017000,SANSKRIT ,2,1,1,,,,,
03,PUNJAB,,,,,,020000,TAMIL ,5,5,0,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,3,3,0
03,PUNJAB,,,,,,021000,TELUGU ,1,1,0,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,1,1,0
03,PUNJAB,,,,,,022000,URDU,112,92,20,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,13,12,1
03,PUNJAB,,,,,,,,,,,016000,PUNJABI ,2,0,2
03,PUNJAB,,,,,,,,,,,028000,ARABIC/ARBI ,33,30,3
03,PUNJAB,,,,,,,,,,,040000,ENGLISH ,16,14,2
03,PUNJAB,,,,,,028000,ARABIC/ARBI ,7,5,2,,,,,
03,PUNJAB,,,,,,,,,,,006000,HINDI ,3,2,1
