C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,Number of speakers speaking subsidiary languages      (1st language),,,,,Number of speakers speaking subsidiary languages      (2nd language),,,,
Code,,Code,Name,Persons,Males,Females,Code,1 st subsidiary languages,Persons,Males,Females,Code,2nd subsidiary languages,Persons,Males,Females
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
,,,,,,,,,,,,,,,,
14,MANIPUR,001000,ASSAMESE,2453,1997,456,,,,,,,,,,
14,MANIPUR,,,,,,002000,BENGALI ,15,12,3,,,,,
14,MANIPUR,,,,,,,,,,,006000,HINDI ,6,5,1
14,MANIPUR,,,,,,,,,,,040000,ENGLISH ,2,2,0
14,MANIPUR,,,,,,003000,BODO ,1,1,0,,,,,
14,MANIPUR,,,,,,006000,HINDI ,1555,1359,196,,,,,
14,MANIPUR,,,,,,,,,,,002000,BENGALI ,30,28,2
14,MANIPUR,,,,,,,,,,,003000,BODO ,5,5,0
14,MANIPUR,,,,,,,,,,,012000,MANIPURI ,63,42,21
14,MANIPUR,,,,,,,,,,,014000,NEPALI ,51,44,7
14,MANIPUR,,,,,,,,,,,022000,URDU,3,2,1
14,MANIPUR,,,,,,,,,,,040000,ENGLISH ,420,374,46
14,MANIPUR,,,,,,,,,,,043000,GARO ,2,2,0
14,MANIPUR,,,,,,,,,,,066000,KONYAK ,1,1,0
14,MANIPUR,,,,,,,,,,,085000,MARAM,2,0,2
14,MANIPUR,,,,,,,,,,,107000,SEMA,1,1,0
14,MANIPUR,,,,,,,,,,,112000,TANGKHUL ,3,2,1
14,MANIPUR,,,,,,,,,,,119000,WANCHO,1,0,1
14,MANIPUR,,,,,,012000,MANIPURI ,130,67,63,,,,,
14,MANIPUR,,,,,,,,,,,006000,HINDI ,61,32,29
14,MANIPUR,,,,,,,,,,,014000,NEPALI ,1,1,0
14,MANIPUR,,,,,,,,,,,040000,ENGLISH ,17,9,8
14,MANIPUR,,,,,,,,,,,124000,OTHERS,1,0,1
14,MANIPUR,,,,,,014000,NEPALI ,23,14,9,,,,,
14,MANIPUR,,,,,,,,,,,006000,HINDI ,17,10,7
14,MANIPUR,,,,,,,,,,,012000,MANIPURI ,2,1,1
14,MANIPUR,,,,,,022000,URDU,2,0,2,,,,,
14,MANIPUR,,,,,,,,,,,006000,HINDI ,2,0,2
14,MANIPUR,,,,,,040000,ENGLISH ,303,244,59,,,,,
14,MANIPUR,,,,,,,,,,,006000,HINDI ,114,88,26
14,MANIPUR,,,,,,,,,,,012000,MANIPURI ,10,6,4
14,MANIPUR,,,,,,,,,,,014000,NEPALI ,1,1,0
14,MANIPUR,,,,,,,,,,,051000,KABUI ,1,0,1
14,MANIPUR,,,,,,,,,,,112000,TANGKHUL ,3,1,2
14,MANIPUR,,,,,,,,,,,124000,OTHERS,1,1,0
14,MANIPUR,,,,,,071000,KUKI,2,1,1,,,,,
14,MANIPUR,,,,,,082000,LUSHAI/MIZO ,2,2,0,,,,,
14,MANIPUR,,,,,,,,,,,006000,HINDI ,1,1,0
14,MANIPUR,,,,,,,,,,,012000,MANIPURI ,1,1,0
14,MANIPUR,,,,,,085000,MARAM,2,2,0,,,,,
14,MANIPUR,,,,,,,,,,,006000,HINDI ,1,1,0
14,MANIPUR,,,,,,,,,,,040000,ENGLISH ,1,1,0
14,MANIPUR,,,,,,102000,RABHA ,1,1,0,,,,,
14,MANIPUR,,,,,,104000,RENGMA ,1,1,0,,,,,
14,MANIPUR,,,,,,,,,,,006000,HINDI ,1,1,0
14,MANIPUR,,,,,,105000,SANGTAM ,1,1,0,,,,,
14,MANIPUR,,,,,,,,,,,006000,HINDI ,1,1,0
14,MANIPUR,,,,,,112000,TANGKHUL ,3,0,3,,,,,
14,MANIPUR,,,,,,,,,,,040000,ENGLISH ,2,0,2
14,MANIPUR,,,,,,116000,TRIPURI ,1,1,0,,,,,
14,MANIPUR,,,,,,,,,,,006000,HINDI ,1,1,0
14,MANIPUR,,,,,,124000,OTHERS,2,0,2,,,,,
14,MANIPUR,002000,BENGALI ,30611,16352,14259,,,,,,,,,,
14,MANIPUR,,,,,,001000,ASSAMESE,27,16,11,,,,,
14,MANIPUR,,,,,,,,,,,006000,HINDI ,12,7,5
14,MANIPUR,,,,,,,,,,,028000,ARABIC/ARBI ,1,0,1
14,MANIPUR,,,,,,006000,HINDI ,7051,4652,2399,,,,,
14,MANIPUR,,,,,,,,,,,001000,ASSAMESE,61,46,15
14,MANIPUR,,,,,,,,,,,012000,MANIPURI ,1503,1055,448
14,MANIPUR,,,,,,,,,,,014000,NEPALI ,76,42,34
14,MANIPUR,,,,,,,,,,,015000,ODIA ,2,2,0
14,MANIPUR,,,,,,,,,,,016000,PUNJABI ,2,2,0
14,MANIPUR,,,,,,,,,,,018000,SANTALI ,1,1,0
14,MANIPUR,,,,,,,,,,,020000,TAMIL ,6,3,3
14,MANIPUR,,,,,,,,,,,022000,URDU,7,6,1
14,MANIPUR,,,,,,,,,,,028000,ARABIC/ARBI ,13,13,0
14,MANIPUR,,,,,,,,,,,033000,BISHNUPURIYA,4,4,0
14,MANIPUR,,,,,,,,,,,040000,ENGLISH ,844,585,259
14,MANIPUR,,,,,,,,,,,047000,HMAR,19,13,6
14,MANIPUR,,,,,,,,,,,051000,KABUI ,4,1,3
14,MANIPUR,,,,,,,,,,,055000,KHASI ,7,5,2
14,MANIPUR,,,,,,,,,,,082000,LUSHAI/MIZO ,3,2,1
14,MANIPUR,,,,,,,,,,,084000,MAO,1,1,0
14,MANIPUR,,,,,,,,,,,096000,PAITE,14,10,4
14,MANIPUR,,,,,,,,,,,112000,TANGKHUL ,4,0,4
14,MANIPUR,,,,,,,,,,,116000,TRIPURI ,1,1,0
14,MANIPUR,,,,,,,,,,,124000,OTHERS,4,3,1
14,MANIPUR,,,,,,009000,KONKANI,1,0,1,,,,,
14,MANIPUR,,,,,,,,,,,022000,URDU,1,0,1
14,MANIPUR,,,,,,012000,MANIPURI ,4102,2737,1365,,,,,
14,MANIPUR,,,,,,,,,,,001000,ASSAMESE,2,0,2
14,MANIPUR,,,,,,,,,,,006000,HINDI ,2126,1529,597
14,MANIPUR,,,,,,,,,,,014000,NEPALI ,10,5,5
14,MANIPUR,,,,,,,,,,,016000,PUNJABI ,1,1,0
14,MANIPUR,,,,,,,,,,,028000,ARABIC/ARBI ,1,1,0
14,MANIPUR,,,,,,,,,,,040000,ENGLISH ,144,98,46
14,MANIPUR,,,,,,,,,,,042000,GANGTE ,5,4,1
14,MANIPUR,,,,,,,,,,,047000,HMAR,4,4,0
14,MANIPUR,,,,,,,,,,,051000,KABUI ,8,4,4
14,MANIPUR,,,,,,,,,,,096000,PAITE,4,3,1
14,MANIPUR,,,,,,,,,,,112000,TANGKHUL ,1,0,1
14,MANIPUR,,,,,,,,,,,123000,ZOU ,6,2,4
14,MANIPUR,,,,,,,,,,,124000,OTHERS,3,2,1
14,MANIPUR,,,,,,013000,MARATHI ,2,2,0,,,,,
14,MANIPUR,,,,,,,,,,,006000,HINDI ,1,1,0
14,MANIPUR,,,,,,014000,NEPALI ,32,20,12,,,,,
14,MANIPUR,,,,,,,,,,,006000,HINDI ,8,4,4
