C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,Number of speakers speaking subsidiary languages      (1st language),,,,,Number of speakers speaking subsidiary languages      (2nd language),,,,
Code,,Code,Name,Persons,Males,Females,Code,1 st subsidiary languages,Persons,Males,Females,Code,2nd subsidiary languages,Persons,Males,Females
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
,,,,,,,,,,,,,,,,
02,HIMACHAL PRADESH,001000,ASSAMESE,1049,785,264,,,,,,,,,,
02,HIMACHAL PRADESH,,,,,,002000,BENGALI ,10,9,1,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,3,3,0
02,HIMACHAL PRADESH,,,,,,,,,,,014000,NEPALI ,2,1,1
02,HIMACHAL PRADESH,,,,,,,,,,,040000,ENGLISH ,1,1,0
02,HIMACHAL PRADESH,,,,,,003000,BODO ,3,2,1,,,,,
02,HIMACHAL PRADESH,,,,,,006000,HINDI ,752,564,188,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,002000,BENGALI ,13,11,2
02,HIMACHAL PRADESH,,,,,,,,,,,013000,MARATHI ,2,2,0
02,HIMACHAL PRADESH,,,,,,,,,,,014000,NEPALI ,18,13,5
02,HIMACHAL PRADESH,,,,,,,,,,,016000,PUNJABI ,1,1,0
02,HIMACHAL PRADESH,,,,,,,,,,,017000,SANSKRIT ,1,1,0
02,HIMACHAL PRADESH,,,,,,,,,,,040000,ENGLISH ,246,194,52
02,HIMACHAL PRADESH,,,,,,,,,,,115000,TIBETAN ,1,1,0
02,HIMACHAL PRADESH,,,,,,014000,NEPALI ,3,1,2,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,2,0,2
02,HIMACHAL PRADESH,,,,,,,,,,,040000,ENGLISH ,1,1,0
02,HIMACHAL PRADESH,,,,,,016000,PUNJABI ,1,0,1,,,,,
02,HIMACHAL PRADESH,,,,,,040000,ENGLISH ,141,130,11,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,88,83,5
02,HIMACHAL PRADESH,,,,,,,,,,,014000,NEPALI ,1,1,0
02,HIMACHAL PRADESH,002000,BENGALI ,6214,4139,2075,,,,,,,,,,
02,HIMACHAL PRADESH,,,,,,001000,ASSAMESE,2,2,0,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,1,1,0
02,HIMACHAL PRADESH,,,,,,005000,GUJARATI,1,0,1,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,1,0,1
02,HIMACHAL PRADESH,,,,,,006000,HINDI ,4422,3024,1398,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,001000,ASSAMESE,12,10,2
02,HIMACHAL PRADESH,,,,,,,,,,,005000,GUJARATI,2,1,1
02,HIMACHAL PRADESH,,,,,,,,,,,013000,MARATHI ,1,1,0
02,HIMACHAL PRADESH,,,,,,,,,,,014000,NEPALI ,9,7,2
02,HIMACHAL PRADESH,,,,,,,,,,,015000,ODIA ,3,2,1
02,HIMACHAL PRADESH,,,,,,,,,,,016000,PUNJABI ,17,14,3
02,HIMACHAL PRADESH,,,,,,,,,,,017000,SANSKRIT ,6,5,1
02,HIMACHAL PRADESH,,,,,,,,,,,021000,TELUGU ,1,1,0
02,HIMACHAL PRADESH,,,,,,,,,,,022000,URDU,40,36,4
02,HIMACHAL PRADESH,,,,,,,,,,,028000,ARABIC/ARBI ,1,1,0
02,HIMACHAL PRADESH,,,,,,,,,,,040000,ENGLISH ,1443,984,459
02,HIMACHAL PRADESH,,,,,,,,,,,115000,TIBETAN ,4,3,1
02,HIMACHAL PRADESH,,,,,,014000,NEPALI ,5,4,1,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,4,3,1
02,HIMACHAL PRADESH,,,,,,015000,ODIA ,14,10,4,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,10,8,2
02,HIMACHAL PRADESH,,,,,,,,,,,040000,ENGLISH ,2,1,1
02,HIMACHAL PRADESH,,,,,,016000,PUNJABI ,14,8,6,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,2,1,1
02,HIMACHAL PRADESH,,,,,,017000,SANSKRIT ,1,1,0,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,1,1,0
02,HIMACHAL PRADESH,,,,,,022000,URDU,22,17,5,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,6,5,1
02,HIMACHAL PRADESH,,,,,,,,,,,040000,ENGLISH ,4,3,1
02,HIMACHAL PRADESH,,,,,,040000,ENGLISH ,478,315,163,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,278,180,98
02,HIMACHAL PRADESH,,,,,,,,,,,016000,PUNJABI ,1,0,1
02,HIMACHAL PRADESH,,,,,,,,,,,017000,SANSKRIT ,1,1,0
02,HIMACHAL PRADESH,,,,,,,,,,,021000,TELUGU ,1,1,0
02,HIMACHAL PRADESH,,,,,,,,,,,022000,URDU,3,2,1
02,HIMACHAL PRADESH,,,,,,,,,,,124000,OTHERS,1,0,1
02,HIMACHAL PRADESH,,,,,,124000,OTHERS,1,0,1,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,040000,ENGLISH ,1,0,1
02,HIMACHAL PRADESH,003000,BODO ,150,127,23,,,,,,,,,,
02,HIMACHAL PRADESH,,,,,,001000,ASSAMESE,7,6,1,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,5,4,1
02,HIMACHAL PRADESH,,,,,,002000,BENGALI ,1,1,0,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,1,1,0
02,HIMACHAL PRADESH,,,,,,006000,HINDI ,75,59,16,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,040000,ENGLISH ,24,20,4
02,HIMACHAL PRADESH,,,,,,040000,ENGLISH ,60,56,4,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,54,51,3
02,HIMACHAL PRADESH,,,,,,124000,OTHERS,1,0,1,,,,,
02,HIMACHAL PRADESH,004000,DOGRI ,23609,12177,11432,,,,,,,,,,
02,HIMACHAL PRADESH,,,,,,006000,HINDI ,17789,9545,8244,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,005000,GUJARATI,3,1,2
02,HIMACHAL PRADESH,,,,,,,,,,,008000,KASHMIRI ,5,5,0
02,HIMACHAL PRADESH,,,,,,,,,,,014000,NEPALI ,5,3,2
02,HIMACHAL PRADESH,,,,,,,,,,,016000,PUNJABI ,359,206,153
02,HIMACHAL PRADESH,,,,,,,,,,,017000,SANSKRIT ,58,26,32
02,HIMACHAL PRADESH,,,,,,,,,,,022000,URDU,98,88,10
02,HIMACHAL PRADESH,,,,,,,,,,,028000,ARABIC/ARBI ,2,1,1
02,HIMACHAL PRADESH,,,,,,,,,,,040000,ENGLISH ,9111,5141,3970
02,HIMACHAL PRADESH,,,,,,,,,,,124000,OTHERS,1,1,0
02,HIMACHAL PRADESH,,,,,,008000,KASHMIRI ,2,1,1,,,,,
02,HIMACHAL PRADESH,,,,,,,,,,,006000,HINDI ,1,1,0
