C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,Number of speakers speaking subsidiary languages      (1st language),,,,,Number of speakers speaking subsidiary languages      (2nd language),,,,
Code,,Code,Name,Persons,Males,Females,Code,1 st subsidiary languages,Persons,Males,Females,Code,2nd subsidiary languages,Persons,Males,Females
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
,,,,,,,,,,,,,,,,
09,UTTAR PRADESH,001000,ASSAMESE,10356,5910,4446,,,,,,,,,,
09,UTTAR PRADESH,,,,,,002000,BENGALI ,108,67,41,,,,,
09,UTTAR PRADESH,,,,,,,,,,,003000,BODO ,1,1,0
09,UTTAR PRADESH,,,,,,,,,,,006000,HINDI ,42,27,15
09,UTTAR PRADESH,,,,,,,,,,,014000,NEPALI ,2,2,0
09,UTTAR PRADESH,,,,,,,,,,,022000,URDU,1,1,0
09,UTTAR PRADESH,,,,,,,,,,,040000,ENGLISH ,6,6,0
09,UTTAR PRADESH,,,,,,003000,BODO ,2,2,0,,,,,
09,UTTAR PRADESH,,,,,,,,,,,006000,HINDI ,1,1,0
09,UTTAR PRADESH,,,,,,006000,HINDI ,4406,2710,1696,,,,,
09,UTTAR PRADESH,,,,,,,,,,,002000,BENGALI ,51,32,19
09,UTTAR PRADESH,,,,,,,,,,,003000,BODO ,2,2,0
09,UTTAR PRADESH,,,,,,,,,,,014000,NEPALI ,9,8,1
09,UTTAR PRADESH,,,,,,,,,,,016000,PUNJABI ,1,0,1
09,UTTAR PRADESH,,,,,,,,,,,017000,SANSKRIT ,11,11,0
09,UTTAR PRADESH,,,,,,,,,,,020000,TAMIL ,1,1,0
09,UTTAR PRADESH,,,,,,,,,,,022000,URDU,4,2,2
09,UTTAR PRADESH,,,,,,,,,,,023000,ADI ,2,1,1
09,UTTAR PRADESH,,,,,,,,,,,028000,ARABIC/ARBI ,9,9,0
09,UTTAR PRADESH,,,,,,,,,,,040000,ENGLISH ,1088,768,320
09,UTTAR PRADESH,,,,,,,,,,,082000,LUSHAI/MIZO ,2,1,1
09,UTTAR PRADESH,,,,,,012000,MANIPURI ,1,1,0,,,,,
09,UTTAR PRADESH,,,,,,,,,,,006000,HINDI ,1,1,0
09,UTTAR PRADESH,,,,,,014000,NEPALI ,5,5,0,,,,,
09,UTTAR PRADESH,,,,,,,,,,,002000,BENGALI ,1,1,0
09,UTTAR PRADESH,,,,,,,,,,,006000,HINDI ,2,2,0
09,UTTAR PRADESH,,,,,,,,,,,124000,OTHERS,1,1,0
09,UTTAR PRADESH,,,,,,016000,PUNJABI ,3,0,3,,,,,
09,UTTAR PRADESH,,,,,,,,,,,006000,HINDI ,1,0,1
09,UTTAR PRADESH,,,,,,,,,,,040000,ENGLISH ,1,0,1
09,UTTAR PRADESH,,,,,,017000,SANSKRIT ,23,23,0,,,,,
09,UTTAR PRADESH,,,,,,,,,,,006000,HINDI ,1,1,0
09,UTTAR PRADESH,,,,,,,,,,,014000,NEPALI ,1,1,0
09,UTTAR PRADESH,,,,,,,,,,,040000,ENGLISH ,1,1,0
09,UTTAR PRADESH,,,,,,022000,URDU,470,310,160,,,,,
09,UTTAR PRADESH,,,,,,,,,,,002000,BENGALI ,1,1,0
09,UTTAR PRADESH,,,,,,,,,,,005000,GUJARATI,4,4,0
09,UTTAR PRADESH,,,,,,,,,,,006000,HINDI ,71,38,33
09,UTTAR PRADESH,,,,,,,,,,,028000,ARABIC/ARBI ,46,46,0
09,UTTAR PRADESH,,,,,,,,,,,040000,ENGLISH ,5,3,2
09,UTTAR PRADESH,,,,,,028000,ARABIC/ARBI ,65,61,4,,,,,
09,UTTAR PRADESH,,,,,,,,,,,005000,GUJARATI,1,1,0
09,UTTAR PRADESH,,,,,,,,,,,022000,URDU,29,29,0
09,UTTAR PRADESH,,,,,,,,,,,040000,ENGLISH ,4,4,0
09,UTTAR PRADESH,,,,,,040000,ENGLISH ,656,436,220,,,,,
09,UTTAR PRADESH,,,,,,,,,,,002000,BENGALI ,18,13,5
09,UTTAR PRADESH,,,,,,,,,,,003000,BODO ,1,1,0
09,UTTAR PRADESH,,,,,,,,,,,006000,HINDI ,371,237,134
09,UTTAR PRADESH,,,,,,,,,,,012000,MANIPURI ,1,1,0
09,UTTAR PRADESH,,,,,,,,,,,013000,MARATHI ,1,0,1
09,UTTAR PRADESH,,,,,,,,,,,017000,SANSKRIT ,2,2,0
09,UTTAR PRADESH,,,,,,,,,,,022000,URDU,5,4,1
09,UTTAR PRADESH,,,,,,,,,,,124000,OTHERS,2,1,1
09,UTTAR PRADESH,,,,,,117000,TULU ,1,1,0,,,,,
09,UTTAR PRADESH,002000,BENGALI ,241007,122645,118362,,,,,,,,,,
09,UTTAR PRADESH,,,,,,001000,ASSAMESE,47,27,20,,,,,
09,UTTAR PRADESH,,,,,,,,,,,006000,HINDI ,13,10,3
09,UTTAR PRADESH,,,,,,,,,,,014000,NEPALI ,1,1,0
09,UTTAR PRADESH,,,,,,,,,,,022000,URDU,2,1,1
09,UTTAR PRADESH,,,,,,,,,,,040000,ENGLISH ,8,2,6
09,UTTAR PRADESH,,,,,,,,,,,124000,OTHERS,1,1,0
09,UTTAR PRADESH,,,,,,005000,GUJARATI,6,1,5,,,,,
09,UTTAR PRADESH,,,,,,,,,,,006000,HINDI ,1,1,0
09,UTTAR PRADESH,,,,,,,,,,,040000,ENGLISH ,4,0,4
09,UTTAR PRADESH,,,,,,006000,HINDI ,167767,87267,80500,,,,,
09,UTTAR PRADESH,,,,,,,,,,,001000,ASSAMESE,60,36,24
09,UTTAR PRADESH,,,,,,,,,,,005000,GUJARATI,19,6,13
09,UTTAR PRADESH,,,,,,,,,,,007000,KANNADA,2,1,1
09,UTTAR PRADESH,,,,,,,,,,,008000,KASHMIRI ,1,0,1
09,UTTAR PRADESH,,,,,,,,,,,010000,MAITHILI ,1,1,0
09,UTTAR PRADESH,,,,,,,,,,,011000,MALAYALAM,2,1,1
09,UTTAR PRADESH,,,,,,,,,,,012000,MANIPURI ,2,1,1
09,UTTAR PRADESH,,,,,,,,,,,013000,MARATHI ,8,3,5
09,UTTAR PRADESH,,,,,,,,,,,014000,NEPALI ,18,15,3
09,UTTAR PRADESH,,,,,,,,,,,015000,ODIA ,20,15,5
09,UTTAR PRADESH,,,,,,,,,,,016000,PUNJABI ,52,32,20
09,UTTAR PRADESH,,,,,,,,,,,017000,SANSKRIT ,56,31,25
09,UTTAR PRADESH,,,,,,,,,,,019000,SINDHI,3,1,2
09,UTTAR PRADESH,,,,,,,,,,,020000,TAMIL ,4,3,1
09,UTTAR PRADESH,,,,,,,,,,,021000,TELUGU ,5,2,3
09,UTTAR PRADESH,,,,,,,,,,,022000,URDU,254,151,103
09,UTTAR PRADESH,,,,,,,,,,,028000,ARABIC/ARBI ,19,14,5
09,UTTAR PRADESH,,,,,,,,,,,030000,BHILI/BHILODI ,2,0,2
09,UTTAR PRADESH,,,,,,,,,,,040000,ENGLISH ,28707,15984,12723
09,UTTAR PRADESH,,,,,,,,,,,046000,HALAM ,2,2,0
09,UTTAR PRADESH,,,,,,,,,,,072000,KURUKH/ORAON ,2,0,2
09,UTTAR PRADESH,,,,,,,,,,,082000,LUSHAI/MIZO ,6,4,2
