C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,Number of speakers speaking subsidiary languages      (1st language),,,,,Number of speakers speaking subsidiary languages      (2nd language),,,,
Code,,Code,Name,Persons,Males,Females,Code,1 st subsidiary languages,Persons,Males,Females,Code,2nd subsidiary languages,Persons,Males,Females
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
,,,,,,,,,,,,,,,,
11,SIKKIM,001000,ASSAMESE,848,651,197,,,,,,,,,,
11,SIKKIM,,,,,,002000,BENGALI ,24,21,3,,,,,
11,SIKKIM,,,,,,,,,,,006000,HINDI ,11,11,0
11,SIKKIM,,,,,,,,,,,014000,NEPALI ,1,1,0
11,SIKKIM,,,,,,,,,,,040000,ENGLISH ,3,2,1
11,SIKKIM,,,,,,006000,HINDI ,475,408,67,,,,,
11,SIKKIM,,,,,,,,,,,002000,BENGALI ,30,22,8
11,SIKKIM,,,,,,,,,,,014000,NEPALI ,40,32,8
11,SIKKIM,,,,,,,,,,,022000,URDU,6,6,0
11,SIKKIM,,,,,,,,,,,040000,ENGLISH ,106,85,21
11,SIKKIM,,,,,,014000,NEPALI ,47,29,18,,,,,
11,SIKKIM,,,,,,,,,,,006000,HINDI ,28,18,10
11,SIKKIM,,,,,,,,,,,040000,ENGLISH ,4,2,2
11,SIKKIM,,,,,,022000,URDU,2,2,0,,,,,
11,SIKKIM,,,,,,,,,,,006000,HINDI ,2,2,0
11,SIKKIM,,,,,,040000,ENGLISH ,185,125,60,,,,,
11,SIKKIM,,,,,,,,,,,002000,BENGALI ,4,1,3
11,SIKKIM,,,,,,,,,,,006000,HINDI ,152,105,47
11,SIKKIM,,,,,,,,,,,014000,NEPALI ,8,5,3
11,SIKKIM,002000,BENGALI ,6986,4907,2079,,,,,,,,,,
11,SIKKIM,,,,,,001000,ASSAMESE,11,8,3,,,,,
11,SIKKIM,,,,,,,,,,,006000,HINDI ,7,6,1
11,SIKKIM,,,,,,,,,,,012000,MANIPURI ,1,0,1
11,SIKKIM,,,,,,,,,,,055000,KHASI ,1,1,0
11,SIKKIM,,,,,,006000,HINDI ,3560,2693,867,,,,,
11,SIKKIM,,,,,,,,,,,001000,ASSAMESE,19,16,3
11,SIKKIM,,,,,,,,,,,003000,BODO ,1,1,0
11,SIKKIM,,,,,,,,,,,010000,MAITHILI ,1,1,0
11,SIKKIM,,,,,,,,,,,013000,MARATHI ,3,3,0
11,SIKKIM,,,,,,,,,,,014000,NEPALI ,867,618,249
11,SIKKIM,,,,,,,,,,,015000,ODIA ,4,4,0
11,SIKKIM,,,,,,,,,,,016000,PUNJABI ,3,2,1
11,SIKKIM,,,,,,,,,,,018000,SANTALI ,4,4,0
11,SIKKIM,,,,,,,,,,,021000,TELUGU ,1,1,0
11,SIKKIM,,,,,,,,,,,022000,URDU,15,15,0
11,SIKKIM,,,,,,,,,,,040000,ENGLISH ,903,642,261
11,SIKKIM,,,,,,,,,,,124000,OTHERS,1,1,0
11,SIKKIM,,,,,,012000,MANIPURI ,2,1,1,,,,,
11,SIKKIM,,,,,,,,,,,040000,ENGLISH ,2,1,1
11,SIKKIM,,,,,,014000,NEPALI ,1303,856,447,,,,,
11,SIKKIM,,,,,,,,,,,001000,ASSAMESE,1,1,0
11,SIKKIM,,,,,,,,,,,005000,GUJARATI,1,1,0
11,SIKKIM,,,,,,,,,,,006000,HINDI ,770,541,229
11,SIKKIM,,,,,,,,,,,013000,MARATHI ,1,0,1
11,SIKKIM,,,,,,,,,,,031000,BHOTIA ,1,0,1
11,SIKKIM,,,,,,,,,,,040000,ENGLISH ,129,76,53
11,SIKKIM,,,,,,015000,ODIA ,2,2,0,,,,,
11,SIKKIM,,,,,,,,,,,006000,HINDI ,2,2,0
11,SIKKIM,,,,,,016000,PUNJABI ,3,2,1,,,,,
11,SIKKIM,,,,,,,,,,,006000,HINDI ,1,1,0
11,SIKKIM,,,,,,,,,,,040000,ENGLISH ,1,1,0
11,SIKKIM,,,,,,018000,SANTALI ,2,2,0,,,,,
11,SIKKIM,,,,,,022000,URDU,16,16,0,,,,,
11,SIKKIM,,,,,,,,,,,006000,HINDI ,13,13,0
11,SIKKIM,,,,,,,,,,,040000,ENGLISH ,1,1,0
11,SIKKIM,,,,,,040000,ENGLISH ,1117,733,384,,,,,
11,SIKKIM,,,,,,,,,,,001000,ASSAMESE,1,1,0
11,SIKKIM,,,,,,,,,,,004000,DOGRI ,1,1,0
11,SIKKIM,,,,,,,,,,,006000,HINDI ,815,542,273
11,SIKKIM,,,,,,,,,,,014000,NEPALI ,117,68,49
11,SIKKIM,,,,,,,,,,,017000,SANSKRIT ,2,1,1
11,SIKKIM,,,,,,078000,LEPCHA ,2,1,1,,,,,
11,SIKKIM,,,,,,,,,,,040000,ENGLISH ,1,0,1
11,SIKKIM,,,,,,111000,TAMANG ,1,0,1,,,,,
11,SIKKIM,003000,BODO ,65,36,29,,,,,,,,,,
11,SIKKIM,,,,,,002000,BENGALI ,3,2,1,,,,,
11,SIKKIM,,,,,,,,,,,006000,HINDI ,3,2,1
11,SIKKIM,,,,,,006000,HINDI ,28,18,10,,,,,
11,SIKKIM,,,,,,,,,,,001000,ASSAMESE,6,4,2
11,SIKKIM,,,,,,,,,,,014000,NEPALI ,5,1,4
11,SIKKIM,,,,,,,,,,,040000,ENGLISH ,10,8,2
11,SIKKIM,,,,,,014000,NEPALI ,20,11,9,,,,,
11,SIKKIM,,,,,,,,,,,006000,HINDI ,11,7,4
11,SIKKIM,,,,,,,,,,,040000,ENGLISH ,1,1,0
11,SIKKIM,,,,,,040000,ENGLISH ,4,1,3,,,,,
11,SIKKIM,,,,,,,,,,,001000,ASSAMESE,1,1,0
11,SIKKIM,,,,,,,,,,,006000,HINDI ,1,0,1
11,SIKKIM,004000,DOGRI ,261,243,18,,,,,,,,,,
11,SIKKIM,,,,,,006000,HINDI ,202,194,8,,,,,
11,SIKKIM,,,,,,,,,,,016000,PUNJABI ,7,7,0
11,SIKKIM,,,,,,,,,,,022000,URDU,2,2,0
11,SIKKIM,,,,,,,,,,,040000,ENGLISH ,128,124,4
11,SIKKIM,,,,,,014000,NEPALI ,1,1,0,,,,,
11,SIKKIM,,,,,,,,,,,006000,HINDI ,1,1,0
11,SIKKIM,,,,,,016000,PUNJABI ,3,3,0,,,,,
11,SIKKIM,,,,,,,,,,,006000,HINDI ,1,1,0
11,SIKKIM,,,,,,,,,,,040000,ENGLISH ,1,1,0
11,SIKKIM,,,,,,022000,URDU,2,2,0,,,,,
11,SIKKIM,,,,,,040000,ENGLISH ,44,38,6,,,,,
11,SIKKIM,,,,,,,,,,,006000,HINDI ,23,18,5
11,SIKKIM,005000,GUJARATI,197,156,41,,,,,,,,,,
11,SIKKIM,,,,,,002000,BENGALI ,1,1,0,,,,,
11,SIKKIM,,,,,,,,,,,014000,NEPALI ,1,1,0
11,SIKKIM,,,,,,006000,HINDI ,133,115,18,,,,,
11,SIKKIM,,,,,,,,,,,014000,NEPALI ,9,7,2
11,SIKKIM,,,,,,,,,,,017000,SANSKRIT ,1,1,0
11,SIKKIM,,,,,,,,,,,022000,URDU,2,1,1
11,SIKKIM,,,,,,,,,,,040000,ENGLISH ,55,49,6
