C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,Number of speakers speaking subsidiary languages      (1st language),,,,,Number of speakers speaking subsidiary languages      (2nd language),,,,
Code,,Code,Name,Persons,Males,Females,Code,1 st subsidiary languages,Persons,Males,Females,Code,2nd subsidiary languages,Persons,Males,Females
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
,,,,,,,,,,,,,,,,
04,CHANDIGARH,001000,ASSAMESE,435,292,143,,,,,,,,,,
04,CHANDIGARH,,,,,,002000,BENGALI ,5,4,1,,,,,
04,CHANDIGARH,,,,,,,,,,,006000,HINDI ,3,2,1
04,CHANDIGARH,,,,,,,,,,,015000,ODIA ,1,1,0
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,1,1,0
04,CHANDIGARH,,,,,,006000,HINDI ,288,202,86,,,,,
04,CHANDIGARH,,,,,,,,,,,002000,BENGALI ,17,13,4
04,CHANDIGARH,,,,,,,,,,,014000,NEPALI ,1,1,0
04,CHANDIGARH,,,,,,,,,,,016000,PUNJABI ,3,3,0
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,124,80,44
04,CHANDIGARH,,,,,,040000,ENGLISH ,77,48,29,,,,,
04,CHANDIGARH,,,,,,,,,,,002000,BENGALI ,1,1,0
04,CHANDIGARH,,,,,,,,,,,006000,HINDI ,61,39,22
04,CHANDIGARH,,,,,,,,,,,016000,PUNJABI ,2,1,1
04,CHANDIGARH,002000,BENGALI ,6236,3483,2753,,,,,,,,,,
04,CHANDIGARH,,,,,,001000,ASSAMESE,5,3,2,,,,,
04,CHANDIGARH,,,,,,,,,,,006000,HINDI ,4,2,2
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,1,1,0
04,CHANDIGARH,,,,,,005000,GUJARATI,2,1,1,,,,,
04,CHANDIGARH,,,,,,,,,,,006000,HINDI ,2,1,1
04,CHANDIGARH,,,,,,006000,HINDI ,3736,2169,1567,,,,,
04,CHANDIGARH,,,,,,,,,,,001000,ASSAMESE,6,2,4
04,CHANDIGARH,,,,,,,,,,,013000,MARATHI ,1,0,1
04,CHANDIGARH,,,,,,,,,,,014000,NEPALI ,4,2,2
04,CHANDIGARH,,,,,,,,,,,015000,ODIA ,3,1,2
04,CHANDIGARH,,,,,,,,,,,016000,PUNJABI ,105,72,33
04,CHANDIGARH,,,,,,,,,,,021000,TELUGU ,1,1,0
04,CHANDIGARH,,,,,,,,,,,022000,URDU,1,1,0
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,1650,962,688
04,CHANDIGARH,,,,,,,,,,,124000,OTHERS,1,0,1
04,CHANDIGARH,,,,,,014000,NEPALI ,3,2,1,,,,,
04,CHANDIGARH,,,,,,,,,,,006000,HINDI ,3,2,1
04,CHANDIGARH,,,,,,016000,PUNJABI ,21,12,9,,,,,
04,CHANDIGARH,,,,,,,,,,,006000,HINDI ,6,3,3
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,8,5,3
04,CHANDIGARH,,,,,,022000,URDU,3,2,1,,,,,
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,1,1,0
04,CHANDIGARH,,,,,,040000,ENGLISH ,1297,689,608,,,,,
04,CHANDIGARH,,,,,,,,,,,006000,HINDI ,1015,543,472
04,CHANDIGARH,,,,,,,,,,,015000,ODIA ,1,1,0
04,CHANDIGARH,,,,,,,,,,,016000,PUNJABI ,37,22,15
04,CHANDIGARH,,,,,,,,,,,124000,OTHERS,4,1,3
04,CHANDIGARH,003000,BODO ,6,5,1,,,,,,,,,,
04,CHANDIGARH,,,,,,006000,HINDI ,5,5,0,,,,,
04,CHANDIGARH,,,,,,,,,,,016000,PUNJABI ,5,5,0
04,CHANDIGARH,,,,,,040000,ENGLISH ,1,0,1,,,,,
04,CHANDIGARH,,,,,,,,,,,006000,HINDI ,1,0,1
04,CHANDIGARH,004000,DOGRI ,1047,613,434,,,,,,,,,,
04,CHANDIGARH,,,,,,002000,BENGALI ,1,1,0,,,,,
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,1,1,0
04,CHANDIGARH,,,,,,006000,HINDI ,687,424,263,,,,,
04,CHANDIGARH,,,,,,,,,,,005000,GUJARATI,1,0,1
04,CHANDIGARH,,,,,,,,,,,016000,PUNJABI ,123,79,44
04,CHANDIGARH,,,,,,,,,,,022000,URDU,2,2,0
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,358,231,127
04,CHANDIGARH,,,,,,008000,KASHMIRI ,1,0,1,,,,,
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,1,0,1
04,CHANDIGARH,,,,,,013000,MARATHI ,1,1,0,,,,,
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,1,1,0
04,CHANDIGARH,,,,,,016000,PUNJABI ,49,27,22,,,,,
04,CHANDIGARH,,,,,,,,,,,006000,HINDI ,28,15,13
04,CHANDIGARH,,,,,,,,,,,022000,URDU,1,1,0
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,9,5,4
04,CHANDIGARH,,,,,,022000,URDU,14,10,4,,,,,
04,CHANDIGARH,,,,,,,,,,,006000,HINDI ,2,1,1
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,5,2,3
04,CHANDIGARH,,,,,,040000,ENGLISH ,182,93,89,,,,,
04,CHANDIGARH,,,,,,,,,,,002000,BENGALI ,1,0,1
04,CHANDIGARH,,,,,,,,,,,006000,HINDI ,143,74,69
04,CHANDIGARH,,,,,,,,,,,016000,PUNJABI ,15,8,7
04,CHANDIGARH,,,,,,,,,,,022000,URDU,2,2,0
04,CHANDIGARH,005000,GUJARATI,1573,828,745,,,,,,,,,,
04,CHANDIGARH,,,,,,006000,HINDI ,919,499,420,,,,,
04,CHANDIGARH,,,,,,,,,,,013000,MARATHI ,1,1,0
04,CHANDIGARH,,,,,,,,,,,016000,PUNJABI ,45,30,15
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,123,81,42
04,CHANDIGARH,,,,,,016000,PUNJABI ,17,10,7,,,,,
04,CHANDIGARH,,,,,,,,,,,006000,HINDI ,10,7,3
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,5,3,2
04,CHANDIGARH,,,,,,020000,TAMIL ,1,1,0,,,,,
04,CHANDIGARH,,,,,,040000,ENGLISH ,93,51,42,,,,,
04,CHANDIGARH,,,,,,,,,,,006000,HINDI ,70,38,32
04,CHANDIGARH,,,,,,,,,,,016000,PUNJABI ,4,3,1
04,CHANDIGARH,,,,,,,,,,,020000,TAMIL ,2,1,1
04,CHANDIGARH,,,,,,,,,,,022000,URDU,1,1,0
04,CHANDIGARH,,,,,,,,,,,124000,OTHERS,1,0,1
04,CHANDIGARH,006000,HINDI ,776775,433729,343046,,,,,,,,,,
04,CHANDIGARH,,,,,,001000,ASSAMESE,33,19,14,,,,,
04,CHANDIGARH,,,,,,,,,,,002000,BENGALI ,4,2,2
04,CHANDIGARH,,,,,,,,,,,014000,NEPALI ,2,2,0
04,CHANDIGARH,,,,,,,,,,,016000,PUNJABI ,1,1,0
04,CHANDIGARH,,,,,,,,,,,040000,ENGLISH ,5,2,3
